nct_id,gene_symbol,source
NCT06471673,ERBB2,eligibility_criteria
NCT05638594,ERBB2,eligibility_criteria
NCT06253494,ERBB2,eligibility_criteria
NCT06185569,ERBB2,eligibility_criteria
NCT02515110,ERBB2,eligibility_criteria
NCT06155396,ERBB2,eligibility_criteria
NCT04606446,CDK4,eligibility_criteria
NCT04606446,ERBB2,eligibility_criteria
NCT05305924,CDK4,eligibility_criteria
NCT05305924,ERBB2,eligibility_criteria
NCT06081959,ERBB2,eligibility_criteria
NCT04495296,ERBB2,eligibility_criteria
NCT07100600,ERBB2,eligibility_criteria
NCT07191730,ERBB2,eligibility_criteria
NCT07237256,CDK4,eligibility_criteria
NCT07237256,ERBB2,eligibility_criteria
NCT06107673,ERBB2,eligibility_criteria
NCT06548529,ERBB2,eligibility_criteria
NCT05408845,ERBB2,eligibility_criteria
NCT07407439,CDK4,eligibility_criteria
NCT07407439,ERBB2,eligibility_criteria
NCT06222957,ERBB2,eligibility_criteria
NCT02568839,ERBB2,eligibility_criteria
NCT05949541,CDK4,eligibility_criteria
NCT05949541,ERBB2,eligibility_criteria
NCT06764186,CDK4,eligibility_criteria
NCT06764186,ERBB2,eligibility_criteria
NCT06764186,PIK3CA,eligibility_criteria
NCT06764186,PTEN,eligibility_criteria
NCT06042894,ERBB2,eligibility_criteria
NCT05253651,ERBB2,eligibility_criteria
NCT06148506,ERBB2,eligibility_criteria
NCT06750484,ERBB2,eligibility_criteria
NCT05596409,CDK4,eligibility_criteria
NCT05596409,ERBB2,eligibility_criteria
NCT00877500,ERBB2,eligibility_criteria
NCT06031584,ERBB2,eligibility_criteria
NCT04568616,ERBB2,eligibility_criteria
NCT06293898,ERBB2,eligibility_criteria
NCT04540692,ERBB2,eligibility_criteria
NCT06891833,ERBB2,eligibility_criteria
NCT06340516,ERBB2,eligibility_criteria
NCT06722599,ERBB2,eligibility_criteria
NCT07081555,ERBB2,eligibility_criteria
NCT05780567,ERBB2,eligibility_criteria
NCT04282031,CDK4,eligibility_criteria
NCT04282031,ERBB2,eligibility_criteria
NCT05911295,ERBB2,eligibility_criteria
NCT06927895,ERBB2,eligibility_criteria
NCT06265428,ERBB2,eligibility_criteria
NCT07233928,ERBB2,eligibility_criteria
NCT03331601,ERBB2,eligibility_criteria
NCT04230109,ERBB2,eligibility_criteria
NCT06439771,ERBB2,eligibility_criteria
NCT05834764,ERBB2,eligibility_criteria
NCT07029399,CDK4,eligibility_criteria
NCT07029399,ERBB2,eligibility_criteria
NCT06272799,ERBB2,eligibility_criteria
NCT05837806,ERBB2,eligibility_criteria
NCT07408089,CDK4,eligibility_criteria
NCT07408089,ERBB2,eligibility_criteria
NCT07408089,FGFR1,eligibility_criteria
NCT07285382,CDK4,eligibility_criteria
NCT07285382,ERBB2,eligibility_criteria
NCT06447623,CDK4,eligibility_criteria
NCT06447623,ERBB2,eligibility_criteria
NCT02945579,ERBB2,eligibility_criteria
NCT05671822,ERBB2,eligibility_criteria
NCT06207734,CDK4,eligibility_criteria
NCT06207734,ERBB2,eligibility_criteria
NCT05705401,ERBB2,eligibility_criteria
NCT06833502,ERBB2,eligibility_criteria
NCT06762483,ERBB2,eligibility_criteria
NCT04293796,BRCA1,eligibility_criteria
NCT04293796,ERBB2,eligibility_criteria
NCT05476796,ERBB2,eligibility_criteria
NCT05683418,ERBB2,eligibility_criteria
NCT05683418,PIK3CA,eligibility_criteria
NCT05683418,PTEN,eligibility_criteria
NCT06830382,ERBB2,eligibility_criteria
NCT07589517,ERBB2,eligibility_criteria
NCT05957757,ERBB2,eligibility_criteria
NCT07369505,ERBB2,eligibility_criteria
NCT07195695,ALK,eligibility_criteria
NCT07195695,EGFR,eligibility_criteria
NCT07195695,ERBB2,eligibility_criteria
NCT06994377,CDK4,eligibility_criteria
NCT06994377,ERBB2,eligibility_criteria
NCT04538742,ERBB2,eligibility_criteria
NCT06450873,ERBB2,eligibility_criteria
NCT04379596,ERBB2,eligibility_criteria
NCT06120283,CDK4,eligibility_criteria
NCT06120283,ERBB2,eligibility_criteria
NCT04556773,CDK4,eligibility_criteria
NCT04556773,ERBB2,eligibility_criteria
NCT06678269,CDK4,eligibility_criteria
NCT06678269,ERBB2,eligibility_criteria
NCT03878342,ERBB2,eligibility_criteria
NCT02422641,ERBB2,eligibility_criteria
NCT05181462,BRCA1,eligibility_criteria
NCT05181462,ERBB2,eligibility_criteria
NCT02738866,ERBB2,eligibility_criteria
NCT05814354,ERBB2,eligibility_criteria
NCT06277024,ERBB2,eligibility_criteria
NCT03742102,ERBB2,eligibility_criteria
NCT06309290,ERBB2,eligibility_criteria
NCT03165487,BRCA1,eligibility_criteria
NCT03165487,ERBB2,eligibility_criteria
NCT06783569,BRAF,eligibility_criteria
NCT06783569,ERBB2,eligibility_criteria
NCT06663137,KIT,eligibility_criteria
NCT05113537,CDK4,eligibility_criteria
NCT04194944,RET,eligibility_criteria
NCT02864992,ALK,eligibility_criteria
NCT02864992,EGFR,eligibility_criteria
NCT02864992,MET,eligibility_criteria
NCT04920149,MLH1,eligibility_criteria
NCT04920149,MSH2,eligibility_criteria
NCT04920149,MSH6,eligibility_criteria
NCT06495125,ALK,eligibility_criteria
NCT06495125,BRAF,eligibility_criteria
NCT06495125,EGFR,eligibility_criteria
NCT06495125,ERBB2,eligibility_criteria
NCT06495125,KRAS,eligibility_criteria
NCT06495125,MET,eligibility_criteria
NCT06495125,RET,eligibility_criteria
NCT06495125,ROS1,eligibility_criteria
NCT05833724,ALK,eligibility_criteria
NCT07042685,BRAF,eligibility_criteria
NCT05417321,ALK,eligibility_criteria
NCT05417321,EGFR,eligibility_criteria
NCT03152318,IDH1,eligibility_criteria
NCT05836571,MET,eligibility_criteria
NCT02974647,JAK2,eligibility_criteria
NCT03947385,ALK,eligibility_criteria
NCT03947385,MET,eligibility_criteria
NCT03947385,ROS1,eligibility_criteria
NCT05752552,MET,eligibility_criteria
NCT06630260,BRAF,eligibility_criteria
NCT05489237,KIT,eligibility_criteria
NCT05489237,PDGFRA,eligibility_criteria
NCT06141369,KRAS,eligibility_criteria
NCT06141369,TP53,eligibility_criteria
NCT07199296,TP53,eligibility_criteria
NCT05957367,KIT,eligibility_criteria
NCT05957367,PDGFRA,eligibility_criteria
NCT05944237,ERBB2,eligibility_criteria
NCT05944237,PIK3CA,eligibility_criteria
NCT03841617,BRAF,eligibility_criteria
NCT07510308,BRAF,eligibility_criteria
NCT07510308,EGFR,eligibility_criteria
NCT07510308,MSH2,eligibility_criteria
NCT07130032,ALK,eligibility_criteria
NCT07130032,BRAF,eligibility_criteria
NCT07130032,EGFR,eligibility_criteria
NCT07130032,RET,eligibility_criteria
NCT07130032,ROS1,eligibility_criteria
NCT03766126,JAK2,eligibility_criteria
NCT03696784,ALK,eligibility_criteria
NCT03696784,MYC,eligibility_criteria
NCT03539536,EGFR,eligibility_criteria
NCT03539536,MET,eligibility_criteria
NCT07153887,MET,eligibility_criteria
NCT05641428,MYC,eligibility_criteria
NCT06630234,KIT,eligibility_criteria
NCT06630234,PDGFRA,eligibility_criteria
NCT05241093,FLT3,eligibility_criteria
NCT03162536,MYC,eligibility_criteria
NCT06536257,BRAF,eligibility_criteria
NCT05053802,ALK,eligibility_criteria
NCT05053802,BRAF,eligibility_criteria
NCT05053802,EGFR,eligibility_criteria
NCT05053802,ROS1,eligibility_criteria
NCT04739813,MYC,eligibility_criteria
NCT03842228,BRCA1,eligibility_criteria
NCT03842228,BRCA2,eligibility_criteria
NCT03842228,PALB2,eligibility_criteria
NCT03842228,PIK3CA,eligibility_criteria
NCT03842228,PTEN,eligibility_criteria
NCT03842228,RAD51,eligibility_criteria
NCT05009836,EGFR,eligibility_criteria
NCT05009836,MET,eligibility_criteria
NCT06234098,ERBB2,eligibility_criteria
NCT07038122,MSH2,eligibility_criteria
NCT07038122,MSH6,eligibility_criteria
NCT07120698,ALK,eligibility_criteria
NCT07120698,EGFR,eligibility_criteria
NCT07120698,RET,eligibility_criteria
NCT07120698,ROS1,eligibility_criteria
NCT04468061,ERBB2,eligibility_criteria
NCT06481241,ABL1,eligibility_criteria
NCT04077099,MET,eligibility_criteria
NCT06425133,BRAF,eligibility_criteria
NCT06425133,EGFR,eligibility_criteria
NCT06425133,KRAS,eligibility_criteria
NCT06425133,NRAS,eligibility_criteria
NCT05703516,MET,eligibility_criteria
NCT05979155,ERBB2,eligibility_criteria
NCT05583149,MYC,eligibility_criteria
NCT06625593,FGFR2,eligibility_criteria
NCT05377827,FLT3,eligibility_criteria
NCT05377827,IDH1,eligibility_criteria
NCT05377827,IDH2,eligibility_criteria
NCT07170293,NRAS,eligibility_criteria
NCT05439993,MET,eligibility_criteria
NCT04079712,MET,eligibility_criteria
NCT05484622,IDH1,eligibility_criteria
NCT06502977,EGFR,eligibility_criteria
NCT06031688,ALK,eligibility_criteria
NCT06031688,BRAF,eligibility_criteria
NCT06031688,EGFR,eligibility_criteria
NCT06031688,ERBB2,eligibility_criteria
NCT06031688,KRAS,eligibility_criteria
NCT06031688,MET,eligibility_criteria
NCT06031688,RET,eligibility_criteria
NCT06031688,ROS1,eligibility_criteria
NCT06868836,ALK,eligibility_criteria
NCT06868836,BRAF,eligibility_criteria
NCT06868836,EGFR,eligibility_criteria
NCT06868836,KRAS,eligibility_criteria
NCT06868836,RET,eligibility_criteria
NCT06868836,ROS1,eligibility_criteria
NCT07361003,EGFR,eligibility_criteria
NCT04572633,EGFR,eligibility_criteria
NCT06023576,ERBB2,eligibility_criteria
NCT04288726,ALK,eligibility_criteria
NCT04628494,MYC,eligibility_criteria
NCT06417476,MSH2,eligibility_criteria
NCT06417476,MSH6,eligibility_criteria
NCT03962543,NF1,eligibility_criteria
NCT06439225,ATM,eligibility_criteria
NCT06439225,BRCA1,eligibility_criteria
NCT06439225,BRCA2,eligibility_criteria
NCT06439225,CHEK2,eligibility_criteria
NCT06439225,PALB2,eligibility_criteria
NCT07601178,ERBB2,eligibility_criteria
NCT04966481,CDK4,eligibility_criteria
NCT04966481,CDKN2A,eligibility_criteria
NCT06183762,MET,eligibility_criteria
NCT03682289,ATM,eligibility_criteria
NCT06379087,ROS1,eligibility_criteria
NCT07379463,MET,eligibility_criteria
NCT04787263,TP53,eligibility_criteria
NCT07030712,ERBB2,eligibility_criteria
NCT05902988,POLE,eligibility_criteria
NCT04270591,ALK,eligibility_criteria
NCT04270591,BRAF,eligibility_criteria
NCT04270591,EGFR,eligibility_criteria
NCT04270591,MET,eligibility_criteria
NCT04270591,ROS1,eligibility_criteria
NCT06614192,MET,eligibility_criteria
NCT05620134,ERBB2,eligibility_criteria
NCT02099058,EGFR,eligibility_criteria
NCT05925530,ALK,eligibility_criteria
NCT05925530,EGFR,eligibility_criteria
NCT07025018,IDH1,eligibility_criteria
NCT07025018,IDH2,eligibility_criteria
NCT06811870,ERBB2,eligibility_criteria
NCT07109323,TP53,eligibility_criteria
NCT02677922,IDH1,eligibility_criteria
NCT02677922,IDH2,eligibility_criteria
NCT05800366,ALK,eligibility_criteria
NCT05800366,MYC,eligibility_criteria
NCT06159166,NF1,eligibility_criteria
NCT04950322,ERBB2,eligibility_criteria
NCT07308106,MET,eligibility_criteria
NCT04256317,ABL1,eligibility_criteria
NCT06855823,ALK,eligibility_criteria
NCT07310784,BRAF,eligibility_criteria
NCT07310784,NRAS,eligibility_criteria
NCT06202404,ALK,eligibility_criteria
NCT06202404,EGFR,eligibility_criteria
NCT06202404,KRAS,eligibility_criteria
NCT06202404,MET,eligibility_criteria
NCT06202404,ROS1,eligibility_criteria
NCT05904106,FLT3,eligibility_criteria
NCT05904106,NPM1,eligibility_criteria
NCT04684563,ALK,eligibility_criteria
NCT04684563,MYC,eligibility_criteria
NCT04693468,ALK,eligibility_criteria
NCT04693468,BRCA1,eligibility_criteria
NCT04693468,MET,eligibility_criteria
NCT04693468,MYC,eligibility_criteria
NCT04693468,PALB2,eligibility_criteria
NCT04693468,ROS1,eligibility_criteria
NCT03223610,MYC,eligibility_criteria
NCT02896335,CDK4,eligibility_criteria
NCT02896335,CDK6,eligibility_criteria
NCT02896335,CDKN2A,eligibility_criteria
NCT05269381,ALK,eligibility_criteria
NCT05269381,BRAF,eligibility_criteria
NCT05269381,EGFR,eligibility_criteria
NCT05269381,ERBB2,eligibility_criteria
NCT05269381,KRAS,eligibility_criteria
NCT05269381,MET,eligibility_criteria
NCT05269381,RET,eligibility_criteria
NCT06259513,ERBB2,eligibility_criteria
NCT06979596,ERBB2,eligibility_criteria
NCT05288166,CDK4,eligibility_criteria
NCT05288166,CDK6,eligibility_criteria
NCT06854003,TP53,eligibility_criteria
NCT06188702,CDKN2A,eligibility_criteria
NCT07271667,TP53,eligibility_criteria
NCT06298058,EGFR,eligibility_criteria
NCT05586074,FLT3,eligibility_criteria
NCT06680050,ALK,eligibility_criteria
NCT06680050,EGFR,eligibility_criteria
NCT06680050,MET,eligibility_criteria
NCT06680050,RET,eligibility_criteria
NCT06680050,ROS1,eligibility_criteria
NCT05144698,ALK,eligibility_criteria
NCT05144698,BRAF,eligibility_criteria
NCT05144698,EGFR,eligibility_criteria
NCT00248287,EGFR,eligibility_criteria
NCT00248287,ERBB2,eligibility_criteria
NCT06564324,ROS1,eligibility_criteria
NCT06357975,MET,eligibility_criteria
NCT06388031,ALK,eligibility_criteria
NCT06388031,EGFR,eligibility_criteria
NCT05947851,TP53,eligibility_criteria
NCT06083857,ALK,eligibility_criteria
NCT06083857,EGFR,eligibility_criteria
NCT06083857,MET,eligibility_criteria
NCT02965755,ERBB2,eligibility_criteria
NCT06947291,MET,eligibility_criteria
NCT06360575,MET,eligibility_criteria
NCT05784142,ALK,eligibility_criteria
NCT05784142,EGFR,eligibility_criteria
NCT05784142,ROS1,eligibility_criteria
NCT04722341,ERBB2,eligibility_criteria
NCT06699472,CDK4,eligibility_criteria
NCT03505320,ERBB2,eligibility_criteria
NCT06980532,BRAF,eligibility_criteria
NCT06980532,MET,eligibility_criteria
NCT06411821,BRAF,eligibility_criteria
NCT06411821,KRAS,eligibility_criteria
NCT06411821,NF1,eligibility_criteria
NCT06411821,NRAS,eligibility_criteria
NCT07375355,ABL1,eligibility_criteria
NCT05361174,BRAF,eligibility_criteria
NCT05209243,MET,eligibility_criteria
NCT00044304,KIT,eligibility_criteria
NCT00044304,PDGFRA,eligibility_criteria
NCT07436728,EGFR,eligibility_criteria
NCT07436728,ERBB2,eligibility_criteria
NCT07436728,MET,eligibility_criteria
NCT05520567,ABL1,eligibility_criteria
NCT05520567,FLT3,eligibility_criteria
NCT02496208,MET,eligibility_criteria
NCT05456191,ABL1,eligibility_criteria
NCT03598244,MET,eligibility_criteria
NCT06340737,MYC,eligibility_criteria
NCT06842498,BRCA1,eligibility_criteria
NCT05006716,ALK,eligibility_criteria
NCT05006716,MYC,eligibility_criteria
NCT03182244,FLT3,eligibility_criteria
NCT07414758,ALK,eligibility_criteria
NCT05536128,ATM,eligibility_criteria
NCT05536128,BRCA1,eligibility_criteria
NCT05536128,BRCA2,eligibility_criteria
NCT05536128,CDK4,eligibility_criteria
NCT05536128,CHEK2,eligibility_criteria
NCT05536128,ERBB2,eligibility_criteria
NCT05536128,PALB2,eligibility_criteria
NCT05536128,RAD51,eligibility_criteria
NCT06988475,MET,eligibility_criteria
NCT06529731,FLT3,eligibility_criteria
NCT06529731,IDH1,eligibility_criteria
NCT06529731,IDH2,eligibility_criteria
NCT06529731,NPM1,eligibility_criteria
NCT07196644,MET,eligibility_criteria
NCT04322578,EGFR,eligibility_criteria
NCT04322578,MET,eligibility_criteria
NCT06049212,ALK,eligibility_criteria
NCT06049212,EGFR,eligibility_criteria
NCT06049212,ROS1,eligibility_criteria
NCT03090165,ERBB2,eligibility_criteria
NCT01639508,MET,eligibility_criteria
NCT01639508,RET,eligibility_criteria
NCT01639508,ROS1,eligibility_criteria
NCT07510321,MET,eligibility_criteria
NCT05316935,MET,eligibility_criteria
NCT04771520,PDGFRA,eligibility_criteria
NCT06951646,ALK,eligibility_criteria
NCT06951646,EGFR,eligibility_criteria
NCT06951646,ROS1,eligibility_criteria
NCT05198154,ALK,eligibility_criteria
NCT05198154,EGFR,eligibility_criteria
NCT05198154,ROS1,eligibility_criteria
NCT05989542,ALK,eligibility_criteria
NCT05989542,EGFR,eligibility_criteria
NCT05989542,KRAS,eligibility_criteria
NCT05989542,MET,eligibility_criteria
NCT05989542,ROS1,eligibility_criteria
NCT04614103,ALK,eligibility_criteria
NCT04614103,EGFR,eligibility_criteria
NCT04614103,ROS1,eligibility_criteria
NCT03589326,ABL1,eligibility_criteria
NCT06315309,ABL1,eligibility_criteria
NCT06772623,EGFR,eligibility_criteria
NCT05061134,BRAF,eligibility_criteria
NCT06939127,ALK,eligibility_criteria
NCT06939127,EGFR,eligibility_criteria
NCT05318573,ALK,eligibility_criteria
NCT05318573,EGFR,eligibility_criteria
NCT04211337,BRAF,eligibility_criteria
NCT04211337,RET,eligibility_criteria
NCT04585477,ALK,eligibility_criteria
NCT04585477,EGFR,eligibility_criteria
NCT04585477,ROS1,eligibility_criteria
NCT05989204,ALK,eligibility_criteria
NCT05989204,MYC,eligibility_criteria
NCT06780085,ALK,eligibility_criteria
NCT06780085,EGFR,eligibility_criteria
NCT06780085,ROS1,eligibility_criteria
NCT05139004,FLT3,eligibility_criteria
NCT05139004,NPM1,eligibility_criteria
NCT07353684,ERBB2,eligibility_criteria
NCT00840047,MET,eligibility_criteria
NCT06386705,MET,eligibility_criteria
NCT04409639,ABL1,eligibility_criteria
NCT04409639,BRAF,eligibility_criteria
NCT04409639,FLT3,eligibility_criteria
NCT04409639,JAK2,eligibility_criteria
NCT04409639,KRAS,eligibility_criteria
NCT04409639,NF1,eligibility_criteria
NCT04409639,NRAS,eligibility_criteria
NCT04962867,ALK,eligibility_criteria
NCT04962867,BRAF,eligibility_criteria
NCT04962867,EGFR,eligibility_criteria
NCT04962867,FGFR1,eligibility_criteria
NCT04962867,FGFR2,eligibility_criteria
NCT04962867,FGFR3,eligibility_criteria
NCT04962867,KRAS,eligibility_criteria
NCT04962867,NRAS,eligibility_criteria
NCT04962867,ROS1,eligibility_criteria
NCT05347134,BRCA1,eligibility_criteria
NCT05347134,BRCA2,eligibility_criteria
NCT05347134,ERBB2,eligibility_criteria
NCT06291987,IDH1,eligibility_criteria
NCT04370587,ALK,eligibility_criteria
NCT04370587,EGFR,eligibility_criteria
NCT06105619,MET,eligibility_criteria
NCT06233942,ERBB2,eligibility_criteria
NCT01251861,EGFR,eligibility_criteria
NCT07281924,BRAF,eligibility_criteria
NCT07281924,KIT,eligibility_criteria
NCT04040205,CDK4,eligibility_criteria
NCT04040205,CDK6,eligibility_criteria
NCT04040205,CDKN2A,eligibility_criteria
NCT04439253,ROS1,eligibility_criteria
NCT06643455,CDK4,eligibility_criteria
NCT06643455,ERBB2,eligibility_criteria
NCT07607418,IDH1,eligibility_criteria
NCT07222800,BRAF,eligibility_criteria
NCT06554600,MYC,eligibility_criteria
NCT04671511,ERBB2,eligibility_criteria
NCT06096844,ALK,eligibility_criteria
NCT06096844,EGFR,eligibility_criteria
NCT06182306,MET,eligibility_criteria
NCT05011422,FLT3,eligibility_criteria
NCT05011422,NPM1,eligibility_criteria
NCT07315854,ERBB2,eligibility_criteria
NCT05781308,ALK,eligibility_criteria
NCT05781308,EGFR,eligibility_criteria
NCT05781308,MET,eligibility_criteria
NCT05781308,RET,eligibility_criteria
NCT05781308,ROS1,eligibility_criteria
NCT06532032,ALK,eligibility_criteria
NCT06532032,BRAF,eligibility_criteria
NCT06532032,EGFR,eligibility_criteria
NCT06532032,ERBB2,eligibility_criteria
NCT06532032,KRAS,eligibility_criteria
NCT06532032,MET,eligibility_criteria
NCT06532032,RET,eligibility_criteria
NCT06532032,ROS1,eligibility_criteria
NCT05882292,MET,eligibility_criteria
NCT05620628,MET,eligibility_criteria
NCT05089734,ALK,eligibility_criteria
NCT05089734,EGFR,eligibility_criteria
NCT05843253,CDK4,eligibility_criteria
NCT05843253,CDK6,eligibility_criteria
NCT05843253,CDKN2A,eligibility_criteria
NCT05843253,PIK3CA,eligibility_criteria
NCT05843253,PTEN,eligibility_criteria
NCT03934372,FLT3,eligibility_criteria
NCT03934372,KIT,eligibility_criteria
NCT03934372,RET,eligibility_criteria
NCT07226752,MYC,eligibility_criteria
NCT07398079,CDK4,eligibility_criteria
NCT03114527,CDK4,eligibility_criteria
NCT06930794,ALK,eligibility_criteria
NCT06930794,BRAF,eligibility_criteria
NCT06930794,EGFR,eligibility_criteria
NCT06930794,ERBB2,eligibility_criteria
NCT06930794,KRAS,eligibility_criteria
NCT06930794,MET,eligibility_criteria
NCT06930794,RET,eligibility_criteria
NCT06930794,ROS1,eligibility_criteria
NCT05984888,CDK4,eligibility_criteria
NCT06501482,BRAF,eligibility_criteria
NCT02546661,CDKN2A,eligibility_criteria
NCT02546661,FGFR3,eligibility_criteria
NCT02546661,MYC,eligibility_criteria
NCT06908993,ALK,eligibility_criteria
NCT06908993,BRAF,eligibility_criteria
NCT06908993,EGFR,eligibility_criteria
NCT06908993,ERBB2,eligibility_criteria
NCT06908993,KRAS,eligibility_criteria
NCT06908993,MET,eligibility_criteria
NCT06908993,RET,eligibility_criteria
NCT06908993,ROS1,eligibility_criteria
NCT05319314,EGFR,eligibility_criteria
NCT04728893,TP53,eligibility_criteria
NCT05541822,ALK,eligibility_criteria
NCT05541822,BRAF,eligibility_criteria
NCT05541822,EGFR,eligibility_criteria
NCT05541822,KRAS,eligibility_criteria
NCT05541822,MET,eligibility_criteria
NCT05541822,RET,eligibility_criteria
NCT05541822,ROS1,eligibility_criteria
NCT06158828,FLT3,eligibility_criteria
NCT06158828,NPM1,eligibility_criteria
NCT05208047,KIT,eligibility_criteria
NCT05633667,ALK,eligibility_criteria
NCT05633667,EGFR,eligibility_criteria
NCT06127407,IDH1,eligibility_criteria
NCT02867592,MET,eligibility_criteria
NCT02867592,RET,eligibility_criteria
NCT06642857,ERBB2,eligibility_criteria
NCT07197671,ATM,eligibility_criteria
NCT06562543,EGFR,eligibility_criteria
NCT04269902,TP53,eligibility_criteria
NCT07104877,EGFR,eligibility_criteria
NCT04282044,ERBB2,eligibility_criteria
NCT04015700,IDH1,eligibility_criteria
NCT04015700,IDH2,eligibility_criteria
NCT06880991,NF1,eligibility_criteria
NCT05854498,BRAF,eligibility_criteria
NCT05854498,EGFR,eligibility_criteria
NCT05854498,ERBB2,eligibility_criteria
NCT06359847,BRAF,eligibility_criteria
NCT06359847,MET,eligibility_criteria
NCT06712927,BRAF,eligibility_criteria
NCT04716946,ALK,eligibility_criteria
NCT04716946,EGFR,eligibility_criteria
NCT04785196,TP53,eligibility_criteria
NCT05043090,MET,eligibility_criteria
NCT05696782,EGFR,eligibility_criteria
NCT05969171,BRCA1,eligibility_criteria
NCT03462719,TP53,eligibility_criteria
NCT06940739,BRAF,eligibility_criteria
NCT07222566,ALK,eligibility_criteria
NCT07222566,BRAF,eligibility_criteria
NCT07222566,EGFR,eligibility_criteria
NCT07222566,MET,eligibility_criteria
NCT07222566,RET,eligibility_criteria
NCT07222566,ROS1,eligibility_criteria
NCT06687772,MYC,eligibility_criteria
NCT06487221,KRAS,eligibility_criteria
NCT04794699,CDKN2A,eligibility_criteria
NCT05673200,ERBB2,eligibility_criteria
NCT06129734,FLT3,eligibility_criteria
NCT06321484,BRCA1,eligibility_criteria
NCT06321484,BRCA2,eligibility_criteria
NCT03091192,MET,eligibility_criteria
NCT03091192,VHL,eligibility_criteria
NCT06099769,CDK4,eligibility_criteria
NCT06099769,ERBB2,eligibility_criteria
NCT06669117,MET,eligibility_criteria
NCT06935188,CDK4,eligibility_criteria
NCT06935188,EGFR,eligibility_criteria
NCT05896189,CDK4,eligibility_criteria
NCT04963283,BRAF,eligibility_criteria
NCT01660984,RET,eligibility_criteria
NCT04268550,ALK,eligibility_criteria
NCT04268550,BRAF,eligibility_criteria
NCT04268550,EGFR,eligibility_criteria
NCT04268550,KRAS,eligibility_criteria
NCT04268550,MET,eligibility_criteria
NCT04268550,RET,eligibility_criteria
NCT04268550,ROS1,eligibility_criteria
NCT04879368,ERBB2,eligibility_criteria
NCT03899792,RET,eligibility_criteria
NCT04280081,RET,eligibility_criteria
NCT06147570,RET,eligibility_criteria
NCT05265091,ALK,eligibility_criteria
NCT05265091,BRAF,eligibility_criteria
NCT05265091,EGFR,eligibility_criteria
NCT05265091,KRAS,eligibility_criteria
NCT05265091,NRAS,eligibility_criteria
NCT05265091,RET,eligibility_criteria
NCT05265091,ROS1,eligibility_criteria
NCT05653869,RET,eligibility_criteria
NCT06031558,ALK,eligibility_criteria
NCT06031558,BRAF,eligibility_criteria
NCT06031558,EGFR,eligibility_criteria
NCT06031558,KRAS,eligibility_criteria
NCT06031558,MET,eligibility_criteria
NCT06031558,RET,eligibility_criteria
NCT06031558,ROS1,eligibility_criteria
NCT04683250,ALK,eligibility_criteria
NCT04683250,BRAF,eligibility_criteria
NCT04683250,EGFR,eligibility_criteria
NCT04683250,ERBB2,eligibility_criteria
NCT04683250,KRAS,eligibility_criteria
NCT04683250,RET,eligibility_criteria
NCT04683250,ROS1,eligibility_criteria
NCT04320888,RET,eligibility_criteria
NCT04819100,RET,eligibility_criteria
NCT04759911,RET,eligibility_criteria
NCT06458036,RET,eligibility_criteria
NCT05241834,RET,eligibility_criteria
NCT06530316,RET,eligibility_criteria
NCT05668962,RET,eligibility_criteria
NCT05451602,RET,eligibility_criteria
NCT05443126,RET,eligibility_criteria
NCT03157128,RET,eligibility_criteria
NCT07449754,NRAS,eligibility_criteria
NCT06346067,NRAS,eligibility_criteria
NCT04835805,NRAS,eligibility_criteria
NCT06970353,NRAS,eligibility_criteria
NCT06008106,NRAS,eligibility_criteria
NCT04439344,NRAS,eligibility_criteria
NCT07445022,NRAS,eligibility_criteria
NCT07584226,BRAF,eligibility_criteria
NCT07584226,KRAS,eligibility_criteria
NCT07584226,NRAS,eligibility_criteria
NCT05490771,ERBB2,eligibility_criteria
NCT05490771,KRAS,eligibility_criteria
NCT05490771,PIK3CA,eligibility_criteria
NCT06706570,ERBB2,eligibility_criteria
NCT06706570,PIK3CA,eligibility_criteria
NCT04345913,ERBB2,eligibility_criteria
NCT04345913,PIK3CA,eligibility_criteria
NCT04345913,PTEN,eligibility_criteria
NCT05043922,PIK3CA,eligibility_criteria
NCT05307705,CDK4,eligibility_criteria
NCT05307705,ERBB2,eligibility_criteria
NCT05307705,PIK3CA,eligibility_criteria
NCT05154487,PIK3CA,eligibility_criteria
NCT06496568,PIK3CA,eligibility_criteria
NCT05948943,PIK3CA,eligibility_criteria
NCT00001403,PIK3CA,eligibility_criteria
NCT03006172,CDK4,eligibility_criteria
NCT03006172,ERBB2,eligibility_criteria
NCT03006172,PIK3CA,eligibility_criteria
NCT06208410,CDK4,eligibility_criteria
NCT06208410,ERBB2,eligibility_criteria
NCT06208410,PIK3CA,eligibility_criteria
NCT05950464,ATM,eligibility_criteria
NCT04317105,PIK3CA,eligibility_criteria
NCT04317105,PTEN,eligibility_criteria
NCT04192981,PIK3CA,eligibility_criteria
NCT04192981,PTEN,eligibility_criteria
NCT06463028,PIK3CA,eligibility_criteria
NCT04439188,BRAF,eligibility_criteria
NCT04439188,KRAS,eligibility_criteria
NCT04439188,NF1,eligibility_criteria
NCT04439188,NRAS,eligibility_criteria
NCT04439188,PIK3CA,eligibility_criteria
NCT04439188,PTEN,eligibility_criteria
NCT05498896,PTEN,eligibility_criteria
NCT06360588,BRAF,eligibility_criteria
NCT06360588,ERBB2,eligibility_criteria
NCT06360588,KRAS,eligibility_criteria
NCT06360588,NRAS,eligibility_criteria
NCT06360588,PIK3CA,eligibility_criteria
NCT06360588,PTEN,eligibility_criteria
