candidate_id,regimen_id,component_count,components,semantics_status,limitations
GCA3-e5733409f120edf567ca8e26,RGM-f22ac4cc5a9e20b2ca44,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-8e564f9819f191da77099854,RGM-a28fb0d72441e7be4e6c,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e80f84e3f83ac25d6bb83cfc,RGM-4276a73485cf1fa94089,2,SUNITINIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d62fa7ab7906f1f0cce4b6d3,RGM-3bfb44c50e0f5ad85848,2,IMATINIB|PONATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-596fec0176593e59e4bdb3cb,RGM-8ac640ee6d507d430951,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a90d6069e2df2b6dddd1eea8,RGM-c52301cbfadcfdc62624,3,CETUXIMAB|OXALIPLATIN|FLUOROURACIL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7241e4a932d2d2a767887086,RGM-ef8490507ae7c19ac18a,3,FLUOROURACIL|CETUXIMAB|OXALIPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b61e1bbe0d3296d8ed020d61,RGM-4ba146c98ff2edb1c9a1,2,CETUXIMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b70b795684fdff4684cd83ff,RGM-7bfdd14fc608dccb99a6,3,SUNITINIB|PONATINIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c1e4b0303ee8c457391433ca,RGM-cfb4168af37943913dae,3,PONATINIB|IMATINIB|SUNITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0a6e093feb5eea042b9d7780,RGM-06e0cb7075ecd5b5bd2e,2,IMATINIB|PONATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7ed2c45b0b5d3b30b6aee067,RGM-906a511e49b009e1b621,2,SUNITINIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-09ca184f942811517237fa88,RGM-b1ce22ab99a9c28f05a2,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ab05fc4144ea0f27b242ed5e,RGM-28196e854a32c87284a3,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-336b6c6590f1f844d037ce93,RGM-ec2776c34df62756c2fb,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c3073720751046cce0f43480,RGM-ae1702bacb5e2bd06b9c,2,DASATINIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c6574ab53a2d09f5bd39328c,RGM-ae3afd72c18bcbe0d2d2,2,PALBOCICLIB|LETROZOLE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a9d4f4a6b2ddebeac750ce46,RGM-145b4681ba9976680861,5,ATEZOLIZUMAB|DURVALUMAB|PEMBROLIZUMAB|AVELUMAB|NIVOLUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7c7344c4125ef81c424d4bf3,RGM-3aaf0fa0b2470f551016,2,ALECTINIB HYDROCHLORIDE|CRIZOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-48a6aa80330d499a84f0b8bb,RGM-d68ee5737058b6c9b348,2,ERLOTINIB|DACOMITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c0137915d0efd4fb90c504bf,RGM-ebef86ee8271d38090be,2,NIVOLUMAB|ATEZOLIZUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7cc49d37177877ef2087e42b,RGM-7dde6da3d50ecf4e589d,2,CETUXIMAB|SELUMETINIB SULFATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-1cf7accd6bae3b5849e7bce8,RGM-3417af5f22395d1dbb35,2,SELUMETINIB SULFATE|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5a7778b9494f8427131a8ac1,RGM-e2b42647c4f6ae25bfb8,2,BINIMETINIB|PALBOCICLIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e8143c7dd94405b686865ea1,RGM-70218d733454852749e0,2,PD173074|INFIGRATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-caaf9e6bd0cb9fc28c4c6f6f,RGM-92a286d010f1fe9a161a,3,CISPLATIN|PREXASERTIB|OLAPARIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-55f0af0905223025307a60ca,RGM-0aab6b9e8069e2b14d9f,2,TRASTUZUMAB|FLUOROURACIL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-1947be35db4946610af559f9,RGM-cb3ee1cf310e617ac130,2,OLAPARIB|PACLITAXEL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5251e379faf34437dc5cd193,RGM-3483f93c9d6cc6d8da30,2,SUNITINIB|EVEROLIMUS,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b6a221f3eb6329f94a25d9ed,RGM-2e8703ea75b7a584bab7,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3d3365a0829d3e0f74240724,RGM-49549b5e97b733693cb4,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f20c2bdeb680250f32b02fbc,RGM-939b03cc6108e1184c51,3,VINORELBINE TARTRATE|GEMCITABINE|PACLITAXEL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b7d04cd7e8fe2723c3625269,RGM-a8077a0b55600a9d6bb3,2,CHECKPOINT KINASE INHIBITOR AZD7762|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a38c13817163a38f1971010c,RGM-0fa4d09a04e9e6ea6b5d,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7eb0196ea38f1ab0776c3d42,RGM-c8c31a7b68b7dd9f38c4,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-756038f770b35debe51179c3,RGM-29cacaa71d20ca0686eb,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c9bf0290076427a61d5017f8,RGM-a6d737573a4c79fb8490,3,VEMURAFENIB|PANITUMUMAB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-aaca270369c6fa25a7d3c0c7,RGM-ea6a168abd611479229e,2,OXALIPLATIN|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-17a7cdde089ece14da8ca8d8,RGM-1c0082af9fe7d589384e,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6f71faa25eafeb1580436878,RGM-650d383c0a254c8ed616,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-9c611a53bd3573b992bc6ebd,RGM-585deaf0bbd27612f595,2,APITOLISIB|OLAPARIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-06713e904cac6a1f93d30da4,RGM-f135a56e47ab245f3c19,3,GEMCITABINE|VELIPARIB|CISPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5f9286ea4ad2cea04f6a50e0,RGM-918e185d84185625cdbc,3,GEMCITABINE|CISPLATIN|VELIPARIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-f8310909b3d95ca02f1bbd9c,RGM-fd12c1b19e5f683fa6de,2,AFATINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e1af15ad794fbd1e8b5265c0,RGM-c1c6ef135b8f3a2240db,2,CAPECITABINE|TRASTUZUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3df086e0e0d7d46468d49608,RGM-247e3b6277b9570e45c6,2,TRASTUZUMAB|GEMCITABINE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0ad09b6df56d999a92a6133a,RGM-1d69401147bac291c5ad,3,PACLITAXEL|CARBOPLATIN|BUPARLISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7bf9bc721d714de0fb9808b4,RGM-1c0e3206e2ddf62febb6,2,CHLOROQUINE HYDROCHLORIDE|PEGARGIMINASE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2c9a5e80978d85067ba62ec7,RGM-b441301585a001a9a1f4,2,CISPLATIN|CARBOPLATIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-9ee6744bf8889ab02995fef1,RGM-7ac4ac234121f7f156b2,2,JQ1|PANOBINOSTAT,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-31ddccfabf377eb630788216,RGM-15a052995cae537e7c70,2,VEMURAFENIB|COBIMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0959f06767e354e7a5b8944b,RGM-ca31368066ab27ceff25,2,ENCORAFENIB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0d02570892ac96bd39b031ad,RGM-5466700d0908d675c7ca,3,ENCORAFENIB|CETUXIMAB|ALPELISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-471ee63b83da6ac7e3b37eac,RGM-856ce191e50286af0ea6,3,DABRAFENIB|TRAMETINIB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-77d87ee6e8d713639b1129e2,RGM-0d9cf5f58cb0157fd21a,2,TRAMETINIB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-2da072fff31de86c6679ce60,RGM-65ac387648deff380114,2,TRASTUZUMAB|PACLITAXEL,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-afc47e466d743683947ba746,RGM-3be6dc7a1bfde35a9b30,3,CAPECITABINE|TRASTUZUMAB|ZOLEDRONIC ACID ANHYDROUS,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-7f9eaf4b37ad859c0822ad1f,RGM-cc2ab38df1712fa882b8,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d36d3a1fd2b867a52589078c,RGM-1fb85ffbf183314429db,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3a06c8e467bd5d0de75a3d52,RGM-ae495c414673074664f4,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a461c457de928b87d682b626,RGM-22570cbdc8c6a14cec84,2,GEFITINIB|ERLOTINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-bca9bd4f15086cec9cdd177f,RGM-827555d30871bca82bbb,2,ERLOTINIB|GEFITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-3abba298174392047b18bac4,RGM-d178de8601f44abb280c,2,NILOTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-b18d47ea9928b7bfbf690a69,RGM-3d447ba400856cbcd35f,2,TRASTUZUMAB|LAPATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-14e776b706f66a131d85191d,RGM-959823d9728f7565d637,2,TRASTUZUMAB|LAPATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-867d348dbf36dc358dcaab68,RGM-4cfa8d28269421e90d00,2,NILOTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4b457fef8c30970f99312df5,RGM-42c63b38f8eecf395c65,2,VEMURAFENIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-17cace2129efa4d735ae0ca5,RGM-c9ebd68a0ae0b1954b4c,2,VEMURAFENIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5096c28382f774b107bb7150,RGM-5f6d75f782a83c194579,2,DABRAFENIB|VEMURAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-590c9dde740a8fb72b828ed9,RGM-b72c0d9675f0fcfbaac6,2,NILOTINIB|DASATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0f2c2e12f072732b242d5d80,RGM-0e0a6082f326e542246e,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-720e2c2b1a35806b4cfcc9e0,RGM-cc098b767867864001d7,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6deaf0aace4e03ba895abc0c,RGM-c00d27a2007ec162bc1d,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-9eb164e23e81379844b02da3,RGM-3be32eb294f83da829da,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-661e6ff6571367f705456997,RGM-e2642e73210e165d666c,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-720553668b0c2f49102e2e80,RGM-3c1a2f7b02d91130df35,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ea7817f0c2170452c0f1bc33,RGM-ff509666746b78260b33,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-21f604a7ff483e64994fc3ad,RGM-916114aaf8d41734b07e,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6a67e01564a9c531a41dc237,RGM-d4e08b1cec3bd42f5394,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5ecc8b4f580465a2e5c0d578,RGM-287d2c3abc06a44690c9,2,PANITUMUMAB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-78926379986ceb7008355f6e,RGM-394022ce619d35b84ec7,2,VEMURAFENIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-5c37bd4badb09984064ac92b,RGM-7ddcd623268bce87ed5e,2,DABRAFENIB|VEMURAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-a781847f2224fae0e60f43b6,RGM-6364f385d0f4cbb165a5,2,PD173074|FEXAGRATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c600a282c4971c491b13cd28,RGM-7927a38f2cbf08d47ebb,3,PEMBROLIZUMAB|NIVOLUMAB|ATEZOLIZUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-e947e56c6aa65e691aec84b7,RGM-17c53b0981681504d191,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-482b9ab506597fd0838fe58f,RGM-d8399341a632e070f513,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-96abe9813281b86551ced3bb,RGM-f0335d24fb3a992542e3,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c38f855cb7373d8925f8d4d5,RGM-6da392659985d4024bfd,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ca10273b4ea99a7cff65a64c,RGM-aec29e18b99874adf025,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-428e7c8d4394bbf79936f67e,RGM-c7b0bcca66bf7f87f62f,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-0acc1d1ed348a120ab0a3e5a,RGM-c8fed844ff1d57a8c6b4,2,COBIMETINIB|VEMURAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-c8e3b6f55ff29907bfdd6b96,RGM-e1471ca4ed09df22132d,2,DABRAFENIB|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-217e33471cfd685e17f6344b,RGM-bb1a7328f26ea9e77d1d,2,CETUXIMAB|PANITUMUMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-09bb392925439405442b4f17,RGM-8814970125865560edac,2,DASATINIB|IMATINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-59abfbd1ca8e79ebbded3425,RGM-92dbd860c97d512ffe77,2,ABEMACICLIB|PALBOCICLIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-834f317595b6b07b83efbed8,RGM-554873dea81d0f6e9837,3,SULINDAC|CELECOXIB|ASPIRIN,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ee8bc9ea4e4cd6e73d0a382d,RGM-dd37e45245a16f15af72,2,EVEROLIMUS|TRAMETINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-341ddce77252a5cf491e7d41,RGM-3251b99ea8863a05f400,3,DASATINIB|DEXAMETHASONE|VINCRISTINE SULFATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-15423e2c1ea0174fff7ec961,RGM-3e5939315a02518bbb0c,3,ENCORAFENIB|BINIMETINIB|CETUXIMAB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-69cd6ebbee5e115f5d130667,RGM-6d70983011deb00fc535,2,TRAMETINIB|DABRAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-d3ef1a213e8647b91bec6ae7,RGM-b1e1d681fdec3b817f5b,2,BINIMETINIB|ENCORAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6f8f7b71acd725059a01dd7d,RGM-7138d590d62937a53778,2,TEMSIROLIMUS|SORAFENIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-ccaed6b609e77c0f1dd9fd6c,RGM-2262cfb2b345c3c2b904,2,FULVESTRANT|ALPELISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-caeef852dabbf53a8520abf6,RGM-ef339c51ade6c4aaa1f1,2,FULVESTRANT|ALPELISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-82fae69b1e436865e3ef3924,RGM-994a16048d0bbd8933a3,2,FULVESTRANT|ALPELISIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-090745030874673feb1e6f00,RGM-39d372fecf92beb5077a,2,ALPELISIB|FULVESTRANT,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-02d1348fa2877ec65d8fb95a,RGM-32146aae4b763cf518fc,2,PALBOCICLIB|FULVESTRANT,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-079aff9f24f25874c4214f15,RGM-30083f7b3600238e9658,3,CETUXIMAB|VEMURAFENIB|IRINOTECAN HYDROCHLORIDE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-4937b0c00ab32a3a5338dbb4,RGM-ba9025062a54fbe11e2a,5,IMATINIB|DAUNORUBICIN HYDROCHLORIDE|CYTARABINE HYDROCHLORIDE|FLUDARABINE|METHOTREXATE,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-6fe0b97ec32be700680f9695,RGM-d43cf27e59471f52f6b5,2,SORAFENIB|SUNITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-fd001c86b42c28532681eec7,RGM-116e326c8cca21a1b358,2,SORAFENIB|SUNITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
GCA3-dd14f48ca3adcda8aba04437,RGM-80367cf0701850fdedc7,2,SORAFENIB|SUNITINIB,SEMANTICS_UNAVAILABLE_IN_SOURCE,REGIMEN_SEMANTICS_UNAVAILABLE_IN_EXPORT
