candidate_id,structure,semantics_status,component_count,components,regimen_id,roles
GCA3-080b8d243994c2693adc3859,SINGLE_AGENT,NOT_APPLICABLE,1,ZAFIRLUKAST,,UNKNOWN
GCA3-e8cfc785e43de509506c77cb,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1162414,,UNKNOWN
GCA3-68be66d19dbc53c1cedb9cee,SINGLE_AGENT,NOT_APPLICABLE,1,(R)-PROCYCLIDINE,,UNKNOWN
GCA3-9aee2629ef7c48e8574f9a0e,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL580076,,UNKNOWN
GCA3-527ed8e815e2435e3d8f2894,SINGLE_AGENT,NOT_APPLICABLE,1,ETOPOSIDE,,UNKNOWN
GCA3-2c650159d336b9530834d5d7,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1346468,,UNKNOWN
GCA3-4d3f2ba181580ee3800c5b79,SINGLE_AGENT,NOT_APPLICABLE,1,INDINAVIR SULFATE,,UNKNOWN
GCA3-fdbac8bdd8e87863054880f6,SINGLE_AGENT,NOT_APPLICABLE,1,AMIODARONE HYDROCHLORIDE,,UNKNOWN
GCA3-984131a20c5e49f2dc7e2e8f,SINGLE_AGENT,NOT_APPLICABLE,1,BAY 61-3606,,UNKNOWN
GCA3-f74795a2e874146f9fbe911e,SINGLE_AGENT,NOT_APPLICABLE,1,DOCONEXENT,,UNKNOWN
GCA3-883acc727e452ac77f34421c,SINGLE_AGENT,NOT_APPLICABLE,1,PRIMAQUINE,,UNKNOWN
GCA3-3272a05d2aa13b1ac228f7c6,SINGLE_AGENT,NOT_APPLICABLE,1,PHENOLPHTHALEIN,,UNKNOWN
GCA3-b4e91f44c9a1449be872afe5,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL582983,,UNKNOWN
GCA3-67d4cf9671a300cf454b5e0f,SINGLE_AGENT,NOT_APPLICABLE,1,CARFILZOMIB,,UNKNOWN
GCA3-5b94deddbaec400a42b09a86,SINGLE_AGENT,NOT_APPLICABLE,1,LARGAZOLE,,UNKNOWN
GCA3-fb75e8da388953ec563f3290,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1287983,,UNKNOWN
GCA3-252ea2f799d007ec27b74884,SINGLE_AGENT,NOT_APPLICABLE,1,CENISERTIB,,UNKNOWN
GCA3-52512d3faa8d60893c12039c,SINGLE_AGENT,NOT_APPLICABLE,1,PF-562271,,UNKNOWN
GCA3-01e5844931e7e774a4098668,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL587564,,UNKNOWN
GCA3-c1a96c4904f6e6e5f9f662ef,SINGLE_AGENT,NOT_APPLICABLE,1,AMIODARONE HYDROCHLORIDE,,UNKNOWN
GCA3-61fa6a81ab8f54566aeaffdc,SINGLE_AGENT,NOT_APPLICABLE,1,LINIFANIB,,UNKNOWN
GCA3-e4367c8026413556d1e0aae3,SINGLE_AGENT,NOT_APPLICABLE,1,LARGAZOLE,,UNKNOWN
GCA3-04317edda0b860a7e2c0be1d,SINGLE_AGENT,NOT_APPLICABLE,1,THIOGUANINE,,UNKNOWN
GCA3-127d5602bc344302a219d52f,SINGLE_AGENT,NOT_APPLICABLE,1,CYC-116,,UNKNOWN
GCA3-80ec028542774e8ad1a0ccaa,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1277315,,UNKNOWN
GCA3-ecc5d00738ad529d00deb2af,SINGLE_AGENT,NOT_APPLICABLE,1,FASUDIL,,UNKNOWN
GCA3-35ff0bad3b6824024f954458,SINGLE_AGENT,NOT_APPLICABLE,1,BROMUCONAZOLE,,UNKNOWN
GCA3-22baa01466f6055e5264a232,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL89977,,UNKNOWN
GCA3-3bf0565457db24057c490d4f,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL279556,,UNKNOWN
GCA3-a46a33941473c3abc8ad8e92,SINGLE_AGENT,NOT_APPLICABLE,1,OXYTETRACYCLINE ANHYDROUS,,UNKNOWN
GCA3-5df7bd666944ca4708dcd64b,SINGLE_AGENT,NOT_APPLICABLE,1,PINAFIDE,,UNKNOWN
GCA3-6abaa0fbf73214a1964c2ae1,SINGLE_AGENT,NOT_APPLICABLE,1,ENPIROLINE,,UNKNOWN
GCA3-528dfae184640332022f9fd7,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1738936,,UNKNOWN
GCA3-580c0abb9914ea527d9adee0,SINGLE_AGENT,NOT_APPLICABLE,1,4-METHYLDAPHNETIN,,UNKNOWN
GCA3-cebc709ea6dfd01ffb2270f7,SINGLE_AGENT,NOT_APPLICABLE,1,EPICATECHIN GALLATE,,UNKNOWN
GCA3-df5320af5674a25c343d35bf,SINGLE_AGENT,NOT_APPLICABLE,1,CEDIRANIB,,UNKNOWN
GCA3-f390cad23c1b5e4d02e6792e,SINGLE_AGENT,NOT_APPLICABLE,1,CHLORAMPHENICOL PALMITATE,,UNKNOWN
GCA3-7f4ef075c1f820c9bc22b4f6,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1546223,,UNKNOWN
GCA3-077fc08babe34b13dc78c66d,SINGLE_AGENT,NOT_APPLICABLE,1,TRIAZOLAM,,UNKNOWN
GCA3-c1f593174251f748c1700ab5,SINGLE_AGENT,NOT_APPLICABLE,1,SCLEROTIORIN,,UNKNOWN
GCA3-6d11965fb62563cf47aa2185,SINGLE_AGENT,NOT_APPLICABLE,1,BAY 61-3606,,UNKNOWN
GCA3-051dd534647d06e3a9efe302,SINGLE_AGENT,NOT_APPLICABLE,1,ALLO-OCIMENE,,UNKNOWN
GCA3-f30cebbac226da34175ea9c4,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL92309,,UNKNOWN
GCA3-858a5c0141e9188ea7bef0be,SINGLE_AGENT,NOT_APPLICABLE,1,TOZASERTIB,,UNKNOWN
GCA3-9475a29ba172b950ff2c8dba,SINGLE_AGENT,NOT_APPLICABLE,1,FASUDIL,,UNKNOWN
GCA3-863b41323f90c844430cafc3,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL198759,,UNKNOWN
GCA3-634bce37af8c8fc8eb6ed79d,SINGLE_AGENT,NOT_APPLICABLE,1,PICTILISIB,,UNKNOWN
GCA3-b40b5971bde2b8f4a361bb06,SINGLE_AGENT,NOT_APPLICABLE,1,JNJ-7706621,,UNKNOWN
GCA3-dd3bcf39be4b230ceec681d1,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL578502,,UNKNOWN
GCA3-7c284c72e61c2fad7ff7aa31,SINGLE_AGENT,NOT_APPLICABLE,1,CHLORMIDAZOLE,,UNKNOWN
GCA3-ad87c23dc6889cad6074a78a,SINGLE_AGENT,NOT_APPLICABLE,1,MAPROTILINE,,UNKNOWN
GCA3-59e152bad3153158a1694163,SINGLE_AGENT,NOT_APPLICABLE,1,PROPACHLOR,,UNKNOWN
GCA3-841a874b123c20e017497ca1,SINGLE_AGENT,NOT_APPLICABLE,1,VEMURAFENIB,,UNKNOWN
GCA3-4e8edfdf5a1c6d15f2c31ba3,SINGLE_AGENT,NOT_APPLICABLE,1,CENISERTIB,,UNKNOWN
GCA3-0d601a2a8c9be22e17b97b00,SINGLE_AGENT,NOT_APPLICABLE,1,SPINASAPONIN A METHYL ESTER,,UNKNOWN
GCA3-b73b1be41759e27f2e9c442b,SINGLE_AGENT,NOT_APPLICABLE,1,LEAD DIACETATE TRIHYDRATE,,UNKNOWN
GCA3-010155a228f722cbdfdb73a0,SINGLE_AGENT,NOT_APPLICABLE,1,MASOPROCOL,,UNKNOWN
GCA3-624f34f3e299e72c36befdd4,SINGLE_AGENT,NOT_APPLICABLE,1,PONATINIB,,UNKNOWN
GCA3-99b91bd2e0242bc88b6ba4ad,SINGLE_AGENT,NOT_APPLICABLE,1,SELECTIVE ESTROGEN RECEPTOR DEGRADER AZD9496,,UNKNOWN
GCA3-a8aaed9bdb33ae1d284ae5c5,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL125044,,UNKNOWN
GCA3-af072ef383afcf96c5c96954,SINGLE_AGENT,NOT_APPLICABLE,1,COLFORSIN,,UNKNOWN
GCA3-16cc6a8a90114db449539fdd,SINGLE_AGENT,NOT_APPLICABLE,1,ENZALUTAMIDE,,UNKNOWN
GCA3-d7d5e14d337bf956466e47e5,SINGLE_AGENT,NOT_APPLICABLE,1,ETRAVIRINE,,UNKNOWN
GCA3-722b299d052166006432811c,SINGLE_AGENT,NOT_APPLICABLE,1,FLUORESCEIN SODIUM,,UNKNOWN
GCA3-6232b925c42b5b59704607b2,SINGLE_AGENT,NOT_APPLICABLE,1,METHYLBENZETHONIUM CHLORIDE,,UNKNOWN
GCA3-291e4759f0768400290239ec,SINGLE_AGENT,NOT_APPLICABLE,1,MITOTANE,,UNKNOWN
GCA3-b7445d2706d60d32b49a5a55,SINGLE_AGENT,NOT_APPLICABLE,1,DACTINOMYCIN,,UNKNOWN
GCA3-4bf91b048fc4adf661b21a9c,SINGLE_AGENT,NOT_APPLICABLE,1,IMATINIB,,UNKNOWN
GCA3-c291a81495bdd29971cab418,SINGLE_AGENT,NOT_APPLICABLE,1,TYRPHOSTIN A9,,UNKNOWN
GCA3-2bfbe602ad314e79e1032453,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL2062862,,UNKNOWN
GCA3-74c26e9dc1fdc2cafb2069f6,SINGLE_AGENT,NOT_APPLICABLE,1,BOSUTINIB,,UNKNOWN
GCA3-6a7e56bbc0ff30090b9bab64,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL477052,,UNKNOWN
GCA3-f082c58b397ce5a63722d75c,SINGLE_AGENT,NOT_APPLICABLE,1,PHOSALONE,,UNKNOWN
GCA3-8ba4f0317e9dd98695cdda59,SINGLE_AGENT,NOT_APPLICABLE,1,METHYLTHIONINIUM CHLORIDE,,UNKNOWN
GCA3-2c081e896ba3ca39918a471d,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL84010,,UNKNOWN
GCA3-8ef25f45039f7f0535e3ed1c,SINGLE_AGENT,NOT_APPLICABLE,1,ESTRIOL,,UNKNOWN
GCA3-048376c3dbbeba783e4e19b6,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL1256660,,UNKNOWN
GCA3-56a64d91e3357ae62c86b7d7,SINGLE_AGENT,NOT_APPLICABLE,1,SERTRALINE HYDROCHLORIDE,,UNKNOWN
GCA3-f599f89409923ab7d543e628,SINGLE_AGENT,NOT_APPLICABLE,1,CAPIVASERTIB,,UNKNOWN
GCA3-d03e4ec1211d25ea92716775,SINGLE_AGENT,NOT_APPLICABLE,1,NITROFEN,,UNKNOWN
GCA3-4b6e4847c227a0d85b350546,SINGLE_AGENT,NOT_APPLICABLE,1,MASOPROCOL,,UNKNOWN
GCA3-37dfb84c963e5580ced532c0,SINGLE_AGENT,NOT_APPLICABLE,1,PODOFILOX,,UNKNOWN
GCA3-32d54edcdc4c2518b029e154,SINGLE_AGENT,NOT_APPLICABLE,1,ETHAMSYLATE,,UNKNOWN
GCA3-40e731503d30c52806907aff,SINGLE_AGENT,NOT_APPLICABLE,1,ZAFIRLUKAST,,UNKNOWN
GCA3-80518bf9c9b336e791c80715,SINGLE_AGENT,NOT_APPLICABLE,1,LANATOSIDE C,,UNKNOWN
GCA3-1172e4344fad4c6ce1146b51,SINGLE_AGENT,NOT_APPLICABLE,1,HARMINE,,UNKNOWN
GCA3-bfc729e8f10df9b1de43cfe4,SINGLE_AGENT,NOT_APPLICABLE,1,BAY 61-3606,,UNKNOWN
GCA3-cb845d62d7ee2887290056d7,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL554130,,UNKNOWN
GCA3-b8d6efb02081926fb11f4c5e,SINGLE_AGENT,NOT_APPLICABLE,1,DASATINIB ANHYDROUS,,UNKNOWN
GCA3-77d7b3b9f31189a318cb8676,SINGLE_AGENT,NOT_APPLICABLE,1,DIMETHYL GAMBOGATE,,UNKNOWN
GCA3-a067bcd0086726ca26f13805,SINGLE_AGENT,NOT_APPLICABLE,1,OXYQUINOLINE,,UNKNOWN
GCA3-3424cac21ff92a92c1372827,SINGLE_AGENT,NOT_APPLICABLE,1,TRIAZOLAM,,UNKNOWN
GCA3-cc961a7bcad59c49bbb1361c,SINGLE_AGENT,NOT_APPLICABLE,1,RESVERATROL,,UNKNOWN
GCA3-183d454f38c81451259bedfb,SINGLE_AGENT,NOT_APPLICABLE,1,PANCURONIUM BROMIDE,,UNKNOWN
GCA3-46258287ef0d7f10a8c58fbe,SINGLE_AGENT,NOT_APPLICABLE,1,METHYL YELLOW,,UNKNOWN
GCA3-2d51d29bd3b0b6a744745ef2,SINGLE_AGENT,NOT_APPLICABLE,1,MOMETASONE,,UNKNOWN
GCA3-9debfdb100363459790ef9c2,SINGLE_AGENT,NOT_APPLICABLE,1,SUNITINIB,,UNKNOWN
GCA3-1d2a08d725441667115c01ad,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL578905,,UNKNOWN
GCA3-c1629e0f0710358f21cb2eb8,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL510966,,UNKNOWN
GCA3-cb171797b38022e3d5e64e3b,SINGLE_AGENT,NOT_APPLICABLE,1,APIGENIN,,UNKNOWN
GCA3-ca5e34d71f97ab7693d95add,SINGLE_AGENT,NOT_APPLICABLE,1,FENHEXAMID,,UNKNOWN
GCA3-83f1b6ffa608de8082b4bf40,SINGLE_AGENT,NOT_APPLICABLE,1,N-OLEOYLDOPAMINE,,UNKNOWN
GCA3-980985256489f2874c765eb7,SINGLE_AGENT,NOT_APPLICABLE,1,LINIFANIB,,UNKNOWN
GCA3-afd93dfb64fcc6aa49e0c647,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL503990,,UNKNOWN
GCA3-0f2312bac29be8695f891ad5,SINGLE_AGENT,NOT_APPLICABLE,1,CHEMBL:CHEMBL591126,,UNKNOWN
GCA3-9bd9967108d13f78d6118860,SINGLE_AGENT,NOT_APPLICABLE,1,MADOLIN U,,UNKNOWN
GCA3-9bcb2491cfd216360569683c,SINGLE_AGENT,NOT_APPLICABLE,1,BUPIVACAINE,,UNKNOWN
GCA3-71955b7a079660cd3fcae2fa,SINGLE_AGENT,NOT_APPLICABLE,1,OXIDOPAMINE HYDROCHLORIDE,,UNKNOWN
GCA3-e4ce64b600e8d3e3082c0531,SINGLE_AGENT,NOT_APPLICABLE,1,RESVERATROL,,UNKNOWN
GCA3-0d9dac478b58da2c3cbca088,SINGLE_AGENT,NOT_APPLICABLE,1,ASTEMIZOLE,,UNKNOWN
GCA3-76d7bafeb873488477bc6e10,SINGLE_AGENT,NOT_APPLICABLE,1,BESTATIN METHYL ESTER,,UNKNOWN
GCA3-4e0085f5c5e904f20362e5ad,SINGLE_AGENT,NOT_APPLICABLE,1,HPTE,,UNKNOWN
GCA3-7b09fea7f6b780cf63c2a1c2,SINGLE_AGENT,NOT_APPLICABLE,1,HELENALIN,,UNKNOWN
GCA3-15ab856a42df4eb608d3f053,SINGLE_AGENT,NOT_APPLICABLE,1,PERUVOSIDE,,UNKNOWN
GCA3-ccdeb4f4208e1572bff10c40,SINGLE_AGENT,NOT_APPLICABLE,1,VITAMIN K3,,UNKNOWN
GCA3-c96ae23b50320f87949c000d,SINGLE_AGENT,NOT_APPLICABLE,1,FOSPHENYTOIN,,UNKNOWN
GCA3-a470d130dc8c6c3a28fe901e,SINGLE_AGENT,NOT_APPLICABLE,1,INFIGRATINIB,,UNKNOWN
GCA3-e459c26ab2f104047d350400,SINGLE_AGENT,NOT_APPLICABLE,1,AEE788,,UNKNOWN
GCA3-87c10c3e4a14363d1d93a425,SINGLE_AGENT,NOT_APPLICABLE,1,PEXIDARTINIB,,UNKNOWN
GCA3-622e72c4a9c1620e275d344d,SINGLE_AGENT,NOT_APPLICABLE,1,REFAMETINIB,,UNKNOWN
GCA3-4973dc5e0056cf5013272ad4,SINGLE_AGENT,NOT_APPLICABLE,1,BMS-754807,,UNKNOWN
GCA3-9157b0555ed020cdcef49d83,SINGLE_AGENT,NOT_APPLICABLE,1,INFIGRATINIB,,UNKNOWN
GCA3-13367fe74180dc34ad0e5f0b,SINGLE_AGENT,NOT_APPLICABLE,1,TANDUTINIB,,UNKNOWN
GCA3-c9913ab5ba2540d1c4c54cc3,SINGLE_AGENT,NOT_APPLICABLE,1,INFIGRATINIB,,UNKNOWN
GCA3-f6968c0d4d64b016474dbe06,SINGLE_AGENT,NOT_APPLICABLE,1,INFIGRATINIB,,UNKNOWN
GCA3-f1f762ed1d3af954bcbc4b21,SINGLE_AGENT,NOT_APPLICABLE,1,NINTEDANIB ESYLATE,,UNKNOWN
GCA3-b3bca78abea3361c83637e86,SINGLE_AGENT,NOT_APPLICABLE,1,NINTEDANIB ESYLATE,,UNKNOWN
GCA3-5406943e867cc49037000935,SINGLE_AGENT,NOT_APPLICABLE,1,TIVOZANIB,,UNKNOWN
GCA3-df2054cc54222ea3b474501a,SINGLE_AGENT,NOT_APPLICABLE,1,LENVATINIB,,UNKNOWN
GCA3-96e0cfdb8cec627e6a846c38,SINGLE_AGENT,NOT_APPLICABLE,1,IRINOTECAN HYDROCHLORIDE,,UNKNOWN
GCA3-772f8047e5a7ddabf66f7ee4,SINGLE_AGENT,NOT_APPLICABLE,1,BUPARLISIB HYDROCHLORIDE,,UNKNOWN
GCA3-f7366352c4d2c8a8890e0b3b,SINGLE_AGENT,NOT_APPLICABLE,1,PAZOPANIB,,UNKNOWN
GCA3-3cb1fd944f88b2f8de8f130e,SINGLE_AGENT,NOT_APPLICABLE,1,VANDETANIB,,UNKNOWN
GCA3-a770946ee5976d09674710b6,SINGLE_AGENT,NOT_APPLICABLE,1,COBIMETINIB,,UNKNOWN
GCA3-d3a11b3e5367a4fd8aa34542,SINGLE_AGENT,NOT_APPLICABLE,1,CLARITHROMYCIN,,UNKNOWN
GCA3-5638ca07fd9cb985f3b79768,SINGLE_AGENT,NOT_APPLICABLE,1,BIOCHANIN A,,UNKNOWN
GCA3-659b31a4df061daf791dd0ca,SINGLE_AGENT,NOT_APPLICABLE,1,FENOFIBRATE MICRONIZED,,UNKNOWN
GCA3-8b32c237c6ff575382e83f9c,SINGLE_AGENT,NOT_APPLICABLE,1,LOVASTATIN,,UNKNOWN
GCA3-6799a9340e96d2fda55fe94c,SINGLE_AGENT,NOT_APPLICABLE,1,ESTRADIOL 3-BENZOATE,,UNKNOWN
GCA3-6f78d12f103b9ee75d303b07,SINGLE_AGENT,NOT_APPLICABLE,1,VALPROIC ACID,,UNKNOWN
GCA3-edecf2618e0af6b5224fb835,SINGLE_AGENT,NOT_APPLICABLE,1,LONAFARNIB,,UNKNOWN
GCA3-b636f37c475ed57931d5c9e6,SINGLE_AGENT,NOT_APPLICABLE,1,RITONAVIR,,UNKNOWN
GCA3-6e3c8e36af1685f6800a8719,SINGLE_AGENT,NOT_APPLICABLE,1,CAPTOPRIL,,UNKNOWN
GCA3-ae1d113366c3d5319d8cc4e1,SINGLE_AGENT,NOT_APPLICABLE,1,GARLIC,,UNKNOWN
GCA3-f70d5b3fff6a57e7ef0c0bf3,SINGLE_AGENT,NOT_APPLICABLE,1,ALPHA-TOCOPHEROL,,UNKNOWN
GCA3-82d77dfcfbec5f2e072117d1,SINGLE_AGENT,NOT_APPLICABLE,1,AZACITIDINE,,UNKNOWN
GCA3-683d50aa420b3ceac6d7bc26,SINGLE_AGENT,NOT_APPLICABLE,1,IMMUNOTHERAPEUTIC AGENT,,UNKNOWN
GCA3-2360668e6c38f44ff94b5e1f,SINGLE_AGENT,NOT_APPLICABLE,1,TCDD,,UNKNOWN
GCA3-7f457d9bf7d7e0836070dab5,SINGLE_AGENT,NOT_APPLICABLE,1,LEUCOVORIN CALCIUM,,UNKNOWN
GCA3-f09b2861e2f913dcbb5ea06a,SINGLE_AGENT,NOT_APPLICABLE,1,HERBIMYCIN A,,UNKNOWN
GCA3-ed716de412eda7f05722ed96,SINGLE_AGENT,NOT_APPLICABLE,1,CISPLATIN,,UNKNOWN
GCA3-a1679ba0b253eeeb7250618d,SINGLE_AGENT,NOT_APPLICABLE,1,CA19-9 ANTIGEN,,UNKNOWN
GCA3-9c91e9089ee16e46318b70ef,SINGLE_AGENT,NOT_APPLICABLE,1,ETHACRYNIC ACID,,UNKNOWN
GCA3-da2caba0c7648e3107221c69,SINGLE_AGENT,NOT_APPLICABLE,1,VITAMIN E,,UNKNOWN
GCA3-b14a23e7b7de8db600d2603c,SINGLE_AGENT,NOT_APPLICABLE,1,MIDOSTAURIN,,UNKNOWN
GCA3-00a2af7be90762abe4434af6,SINGLE_AGENT,NOT_APPLICABLE,1,DHA-PACLITAXEL,,UNKNOWN
GCA3-a7274f3acdb735ed1096dffe,SINGLE_AGENT,NOT_APPLICABLE,1,"INSULIN, REGULAR, HUMAN",,UNKNOWN
GCA3-6e340ecf04f27e0cf9df19d2,SINGLE_AGENT,NOT_APPLICABLE,1,EXPECTORANT,,UNKNOWN
GCA3-28853d3c6458310f22ae01a1,SINGLE_AGENT,NOT_APPLICABLE,1,PERFOSFAMIDE,,UNKNOWN
GCA3-36d6911ed09adada2826121f,SINGLE_AGENT,NOT_APPLICABLE,1,LIF,,UNKNOWN
GCA3-0ccf2dccf02c39ec23aa615b,SINGLE_AGENT,NOT_APPLICABLE,1,AZACITIDINE,,UNKNOWN
GCA3-4576343e2bb4fbf3223f05d8,SINGLE_AGENT,NOT_APPLICABLE,1,THERAPEUTIC ANDROSTANOLONE,,UNKNOWN
GCA3-cb0ec53f55ac8ff632399eb4,SINGLE_AGENT,NOT_APPLICABLE,1,TRETINOIN,,UNKNOWN
GCA3-61e131c2f2d7cae45c85c091,SINGLE_AGENT,NOT_APPLICABLE,1,HYPERICIN,,UNKNOWN
GCA3-c551fffa0c0c8cf43d937054,SINGLE_AGENT,NOT_APPLICABLE,1,DICUMAROL,,UNKNOWN
GCA3-76d7f0c823b7e7acf0e2a17b,SINGLE_AGENT,NOT_APPLICABLE,1,DEFEROXAMINE,,UNKNOWN
GCA3-4d1cc9e635b9b0af1d98f6cb,SINGLE_AGENT,NOT_APPLICABLE,1,INTERLEUKIN-8,,UNKNOWN
GCA3-3b29cc3e5a24ae5bd3416f27,SINGLE_AGENT,NOT_APPLICABLE,1,RECOMBINANT VASCULAR ENDOTHELIAL GROWTH FACTOR,,UNKNOWN
GCA3-4ac611f07d146fffeb0ea8b2,SINGLE_AGENT,NOT_APPLICABLE,1,ALVOCIDIB,,UNKNOWN
GCA3-8da18a7621ee419b6e9d9511,SINGLE_AGENT,NOT_APPLICABLE,1,ZINC SULFATE ANHYDROUS,,UNKNOWN
GCA3-6dc16846e139e6f31fd88330,SINGLE_AGENT,NOT_APPLICABLE,1,HEPARAN SULFATE,,UNKNOWN
GCA3-e063d2838ad4aa57d55e6cf3,SINGLE_AGENT,NOT_APPLICABLE,1,DIMETHYL SULFOXIDE,,UNKNOWN
GCA3-a064e130ce2de1c86e46f1ac,SINGLE_AGENT,NOT_APPLICABLE,1,FENOFIBRATE MICRONIZED,,UNKNOWN
GCA3-73891545f84d875a993df8e5,SINGLE_AGENT,NOT_APPLICABLE,1,ALPHA-TOCOPHEROL,,UNKNOWN
GCA3-50c84472ac10628ca81141b1,SINGLE_AGENT,NOT_APPLICABLE,1,SORAFENIB,,UNKNOWN
GCA3-af145a098b64c1c090a8e86d,SINGLE_AGENT,NOT_APPLICABLE,1,RIBOCICLIB,,UNKNOWN
GCA3-620b0caddb15ebc403efc484,SINGLE_AGENT,NOT_APPLICABLE,1,MDM2 ANTAGONIST RO5045337,,UNKNOWN
GCA3-cc146cf234ff9947bfdb99ad,SINGLE_AGENT,NOT_APPLICABLE,1,SORAFENIB,,UNKNOWN
GCA3-4acfed4ca000240b72d1654a,SINGLE_AGENT,NOT_APPLICABLE,1,REGORAFENIB,,UNKNOWN
GCA3-211e0a76b375f5a37387112f,SINGLE_AGENT,NOT_APPLICABLE,1,REGORAFENIB,,UNKNOWN
GCA3-16e24819912720629c0fa40f,SINGLE_AGENT,NOT_APPLICABLE,1,RIBOCICLIB,,UNKNOWN
GCA3-c22e2f10fcb5ac002edfcf36,SINGLE_AGENT,NOT_APPLICABLE,1,ERDAFITINIB,,UNKNOWN
GCA3-fbdfd3ade5a922d9a170d885,SINGLE_AGENT,NOT_APPLICABLE,1,HALOPERIDOL DECANOATE,,UNKNOWN
GCA3-49d23ebc1b352c9e1a66abf6,SINGLE_AGENT,NOT_APPLICABLE,1,HALOPERIDOL DECANOATE,,UNKNOWN
GCA3-1ee047a59e729e4c678d32f9,SINGLE_AGENT,NOT_APPLICABLE,1,ACETAMINOPHEN / CAFFEINE / DIHYDROCODEINE,,UNKNOWN
GCA3-e614fd55657f0d6c8e4e956e,SINGLE_AGENT,NOT_APPLICABLE,1,ASPIRIN,,UNKNOWN
GCA3-5bdc59bd0a278b61706bb708,SINGLE_AGENT,NOT_APPLICABLE,1,CYCLOPHOSPHAMIDE ANHYDROUS,,UNKNOWN
GCA3-8e60f2b0fa23b2ac365a5c45,SINGLE_AGENT,NOT_APPLICABLE,1,OLAPARIB,,UNKNOWN
GCA3-90ff7778f50026ca86fa4179,SINGLE_AGENT,NOT_APPLICABLE,1,CRIZOTINIB,,UNKNOWN
GCA3-da618800f5f660447d179a05,SINGLE_AGENT,NOT_APPLICABLE,1,NICARDIPINE,,UNKNOWN
GCA3-1d44e1832c964ec582405899,SINGLE_AGENT,NOT_APPLICABLE,1,AMLODIPINE BESYLATE,,UNKNOWN
GCA3-df09a0a5c4c06fb98ca654e1,SINGLE_AGENT,NOT_APPLICABLE,1,CYCLOPHOSPHAMIDE ANHYDROUS,,UNKNOWN
GCA3-a0ed769fadb22e1348f1b113,SINGLE_AGENT,NOT_APPLICABLE,1,RIFAMPIN,,UNKNOWN
GCA3-7a472381d021a164dba6adeb,SINGLE_AGENT,NOT_APPLICABLE,1,PROPRANOLOL HYDROCHLORIDE,,UNKNOWN
GCA3-b1aeaee3ee7dc78f825ae13b,SINGLE_AGENT,NOT_APPLICABLE,1,QUININE,,UNKNOWN
GCA3-5e56d11f893b9d5fba90a989,SINGLE_AGENT,NOT_APPLICABLE,1,MIRVETUXIMAB SORAVTANSINE,,UNKNOWN
GCA3-bf10ad6a37b03622f86f874d,SINGLE_AGENT,NOT_APPLICABLE,1,LANSOPRAZOLE,,UNKNOWN
GCA3-a050d29e64fcbd47535e02c6,SINGLE_AGENT,NOT_APPLICABLE,1,ETANERCEPT-SZZS,,UNKNOWN
GCA3-a670ac324799b3d3f1a6e5f2,SINGLE_AGENT,NOT_APPLICABLE,1,ETANERCEPT-SZZS,,UNKNOWN
GCA3-2853135dfc2f2ef74a3f830d,SINGLE_AGENT,NOT_APPLICABLE,1,ATEZOLIZUMAB,,UNKNOWN
GCA3-e34d59c1fb75381d6c2eea40,SINGLE_AGENT,NOT_APPLICABLE,1,DESIPRAMINE,,UNKNOWN
GCA3-7a1b803778dbe06965e11949,SINGLE_AGENT,NOT_APPLICABLE,1,FLUPHENAZINE HYDROCHLORIDE,,UNKNOWN
GCA3-6b5278f3e565681015661b0a,SINGLE_AGENT,NOT_APPLICABLE,1,NICOTINE POLACRILEX,,UNKNOWN
GCA3-99a00a60abb6a10c5aceb270,SINGLE_AGENT,NOT_APPLICABLE,1,INTERFERON BETA-1B,,UNKNOWN
