candidate_id,pmid,predicate,intervention,direction,sibling_drug_count,evidence_record_ids
GCA-af1d18723bbb07d7948579df,31064887,associated_with_sensitivity_to,ICOTINIB,Sensitivity/Response,1,evidence:7314
GCA-99ee46edf5d73257cd390541,31091374,associated_with_sensitivity_to,FULVESTRANT,Sensitivity/Response,2,evidence:7315
GCA-6babb42c91eb78e7dd7b79c4,31091374,associated_with_sensitivity_to,ALPELISIB,Sensitivity/Response,2,evidence:7315
GCA-ebc91562ce172b201bad056e,31091374,associated_with_sensitivity_to,FULVESTRANT,Sensitivity/Response,2,evidence:7316
GCA-d6721e102628dc261474f812,31091374,associated_with_sensitivity_to,ALPELISIB,Sensitivity/Response,2,evidence:7316
GCA-2a38cb3eda025a9d4eb7076c,31091374,associated_with_sensitivity_to,ALPELISIB,Sensitivity/Response,2,evidence:7318
GCA-b8f39071df32dd8e3ce1cdc5,31091374,associated_with_sensitivity_to,FULVESTRANT,Sensitivity/Response,2,evidence:7318
GCA-2fe0e2f06a75e9ceec244b13,30420614,associated_with_sensitivity_to,DERAZANTINIB,Sensitivity/Response,1,evidence:7329
GCA-4765cea5f0eedf186b81251e,30807234,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,2,evidence:7331
GCA-babbfb23fc86db03735acbfe,30807234,associated_with_sensitivity_to,FULVESTRANT,Sensitivity/Response,2,evidence:7331
GCA-6145e2ce49d377afe9b0cbfc,147167,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,3,evidence:7355
GCA-b5019470908e603453d1e20f,147167,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,3,evidence:7355
GCA-d758f2d0d7062393738ebbfa,147167,associated_with_sensitivity_to,IRINOTECAN HYDROCHLORIDE,Sensitivity/Response,3,evidence:7355
GCA-ac74d40204f1857a07e1faca,28787259,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7361
GCA-eabf69c1811b9624e4b1788e,28787259,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7362
GCA-9574c9cca54d9c5e2552d1ea,28958502,associated_with_sensitivity_to,DACOMITINIB,Sensitivity/Response,1,evidence:7363
GCA-df5d00e1f14247ebaa2515d9,30044693,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,5,evidence:7366
GCA-24d3cfc64e7a7baf8980be6b,30044693,associated_with_sensitivity_to,DAUNORUBICIN HYDROCHLORIDE,Sensitivity/Response,5,evidence:7366
GCA-888c71b96f9b586ab6aa9ad9,30044693,associated_with_sensitivity_to,CYTARABINE HYDROCHLORIDE,Sensitivity/Response,5,evidence:7366
GCA-31a462d651198fa02b15ae49,30044693,associated_with_sensitivity_to,FLUDARABINE,Sensitivity/Response,5,evidence:7366
GCA-91731fd79cb2f8572af04a5b,30044693,associated_with_sensitivity_to,METHOTREXATE,Sensitivity/Response,5,evidence:7366
GCA-6cb52f5fa3b63b8a58bdf45f,21482694,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,1,evidence:7369
GCA-ffd6d386640e05d3b78a3031,21482694,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,2,evidence:7370
GCA-dcae2805b2adef1c8ced613d,21482694,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,2,evidence:7370
GCA-40b3b14a39472fa2be7b90a8,21482694,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,2,evidence:7375
GCA-177a1b3aca64f3f527a8d7bb,21482694,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,2,evidence:7375
GCA-3d326acb5f54760857d9d135,21482694,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,2,evidence:7378
GCA-92a8d60a56be5023e9352130,21482694,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,2,evidence:7378
GCA-576bf5499019f77d26f5e6bf,21482694,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,1,evidence:7379
GCA-0a8ee9e11bfebbc5575ab02a,21482694,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,1,evidence:7380
GCA-9382583ab291924a1fc2b9d5,21482694,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,2,evidence:7382
GCA-19ba49c5d9a5c3a5b5fc8803,21482694,associated_with_sensitivity_to,SORAFENIB,Sensitivity/Response,2,evidence:7382
GCA-22fb497c67fcc2ed5de45d6b,31157963,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:7384
GCA-520593bdacc6b8f848d3051c,31157963,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:7385
GCA-d16721c513211cabf542fe71,25239608,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,1,evidence:7392
GCA-d4f55d5355106f37ec3f2666,25239608,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,2,evidence:7393
GCA-f78be44add855eee4469fb6d,25239608,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,2,evidence:7393
GCA-e524e1c46df6ceb8fd391253,25239608,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,2,evidence:7395
GCA-162bfbc40e92343e9631ea73,25239608,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,2,evidence:7395
GCA-4e331921e7076773c33ec8ff,25239608,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,2,evidence:7397
GCA-d027c62c2fd23a23a1f25013,25239608,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,2,evidence:7397
GCA-fb98af9ebf4c032dea224eba,25239608,associated_with_resistance_to,PONATINIB,Resistance,1,evidence:7401
GCA-cac6f45d8a4f038a501b8071,28002790,associated_with_resistance_to,SORAFENIB,Resistance,2,evidence:7402
GCA-e8268f7f1f2d85c769a501d5,28002790,associated_with_resistance_to,VEMURAFENIB,Resistance,2,evidence:7402
GCA-698a7e623a4ac27708c0773a,25239608,associated_with_resistance_to,PONATINIB,Resistance,1,evidence:7413
GCA-ca26c854a441f392c9bc57a0,25239608,associated_with_resistance_to,SUNITINIB,Resistance,2,evidence:7414
GCA-0bb68fdd33d2d17b5c79286a,25239608,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7414
GCA-670db5b9d5e0736cd39dd640,25239608,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7415
GCA-3ddbd31f262413a9fc04d2c8,25239608,associated_with_resistance_to,SUNITINIB,Resistance,2,evidence:7415
GCA-74d4a66d968cb75adde0e73a,25239608,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7416
GCA-ec99d300efccde47cd57f471,25239608,associated_with_resistance_to,SUNITINIB,Resistance,2,evidence:7417
GCA-0891eba920d395a06f6aa319,25239608,associated_with_resistance_to,PONATINIB,Resistance,2,evidence:7417
GCA-ab1e7d18c1e7435e8af29345,30204247,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:7418
GCA-e108490853756a24722a2de2,30204247,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:7419
GCA-ac9245ae354af37fe7477261,30204247,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:7420
GCA-e7b4d8c6dae0bb335c536731,29054983,associated_with_sensitivity_to,ENTRECTINIB,Sensitivity/Response,1,evidence:7421
GCA-a723fa68661c4151e595d354,31340094,associated_with_sensitivity_to,ERDAFITINIB,Sensitivity/Response,1,evidence:7422
GCA-3de02fc617dd43e43783ec70,17363498,associated_with_resistance_to,METHOTREXATE,Resistance,2,evidence:7430
GCA-6e6cf583403336d699d3d9f1,17363498,associated_with_resistance_to,DOXORUBICIN HYDROCHLORIDE,Resistance,2,evidence:7430
GCA-8e0771e0535ce8b82d9fcd9c,174591,associated_with_resistance_to,PALBOCICLIB,Resistance,1,evidence:7444
GCA-95d083add3f3cf7bcc3b7492,174406,associated_with_sensitivity_to,SAPANISERTIB,Sensitivity/Response,1,evidence:7446
GCA-22d25abe58a5f837de43f01d,31300360,associated_with_sensitivity_to,IVOSIDENIB,Sensitivity/Response,1,evidence:7447
GCA-2bdf27fca060ec13497670f3,173496,associated_with_sensitivity_to,VISTUSERTIB,Sensitivity/Response,1,evidence:7449
GCA-8c85cd0a3e9d5d5551ddc6a5,25317746,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,1,evidence:7463
GCA-fbc4da5468d7202178111f35,25317746,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7465
GCA-b3e1b9f00d75da5c8a9f3502,25317746,associated_with_resistance_to,DASATINIB,Resistance,2,evidence:7465
GCA-b59ba014f636a7a5c2970094,31091374,associated_with_sensitivity_to,ALPELISIB,Sensitivity/Response,2,evidence:7468
GCA-88b84a879574abe015c0f6a5,31091374,associated_with_sensitivity_to,FULVESTRANT,Sensitivity/Response,2,evidence:7468
GCA-e8118026815e553907e512a6,29538669,associated_with_sensitivity_to,AGERAFENIB,Sensitivity/Response,1,evidence:7480
GCA-9d4626b38040acfef25a48f0,26633560,associated_with_sensitivity_to,ENTRECTINIB,Sensitivity/Response,1,evidence:7481
GCA-7d36840e98cb665b8118abf1,30171048,associated_with_sensitivity_to,LORLATINIB,Sensitivity/Response,1,evidence:7483
GCA-6c3c7a49d5bb334d439923c2,31151904,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,1,evidence:7487
GCA-0ceba12c7ee5d23ff6026bb5,25193991,associated_with_sensitivity_to,LUCITANIB,Sensitivity/Response,1,evidence:7488
GCA-f4052356fc042636d3f9c0db,31068372,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:7492
GCA-c7eaff79b4698a8d1549d21f,31068372,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:7493
GCA-46345f41f7f430f66993b1e9,30624546,associated_with_sensitivity_to,LAROTRECTINIB SULFATE,Sensitivity/Response,1,evidence:7496
GCA-1cf242ac51989a132fcbd566,31391294,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7498
GCA-227b46df1a549110a714d0a1,25669829,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,2,evidence:7540
GCA-e2064bf4b2b07376cddb492e,25669829,associated_with_sensitivity_to,VORINOSTAT,Sensitivity/Response,2,evidence:7540
GCA-2f82a38c75127d166cd56f37,28783719,associated_with_sensitivity_to,PANITUMUMAB,Sensitivity/Response,2,evidence:7552
GCA-25e2ae2a516fc946579cbbcc,28783719,associated_with_sensitivity_to,IRINOTECAN HYDROCHLORIDE,Sensitivity/Response,2,evidence:7552
GCA-4e284eff6a3c2bcc8e90b69d,28783719,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:7553
GCA-d869046f48b0bf4150b2f015,28783719,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:7554
GCA-92c4b7b7604a14c319ab4216,28783719,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:7556
GCA-87cd5301db40c91ef8a2f3d5,29941343,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,2,evidence:7566
GCA-42993900c099a5ffadf42dc9,29941343,associated_with_sensitivity_to,GEMCITABINE,Sensitivity/Response,2,evidence:7566
GCA-d8f2130405d6ff3f000325f7,177193,associated_with_sensitivity_to,ADAGRASIB,Sensitivity/Response,1,evidence:7572
GCA-f95baca0f5804ed90b81edb3,31513482,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:7583
GCA-8874c0b7c922934ccfb623d4,31086949,associated_with_resistance_to,ANTI-PD1 MONOCLONAL ANTIBODY,Resistance,1,evidence:7586
GCA-01b1a627a96844b65fa66140,31086949,associated_with_resistance_to,ANTI-PD-L1 MONOCLONAL ANTIBODY,Resistance,1,evidence:7587
GCA-55ad7dd48954a7c8b41e332f,172409,associated_with_sensitivity_to,DORDAVIPRONE,Sensitivity/Response,1,evidence:7601
GCA-70f6a67a1febaee37b2264f0,31208370,associated_with_sensitivity_to,OSIMERTINIB,Sensitivity/Response,1,evidence:7610
GCA-1f5749507270da38c15fcf3e,31566309,associated_with_sensitivity_to,BINIMETINIB,Sensitivity/Response,3,evidence:7612
GCA-a2bdfaf276c83a5a0b98439f,31566309,associated_with_sensitivity_to,ENCORAFENIB,Sensitivity/Response,3,evidence:7612
GCA-9b9c339d1745b663e259a628,31566309,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,3,evidence:7612
GCA-97a44b74354ec1a127186784,31580757,associated_with_sensitivity_to,BRAF INHIBITOR,Sensitivity/Response,1,evidence:7616
GCA-47fcef839b595568e8556efa,31580757,associated_with_sensitivity_to,BRAF INHIBITOR,Sensitivity/Response,2,evidence:7629
GCA-af370a3a5aa5dbd6847a70e6,31580757,associated_with_sensitivity_to,MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR,Sensitivity/Response,2,evidence:7629
GCA-52f0e05884737cd56d94e8b7,31580757,associated_with_sensitivity_to,BRAF INHIBITOR,Sensitivity/Response,2,evidence:7630
GCA-342eaf1ae0bb9b1372615fb6,31580757,associated_with_sensitivity_to,MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR,Sensitivity/Response,2,evidence:7630
GCA-8798aea1a848a8147f3b127e,31580757,associated_with_sensitivity_to,BRAF INHIBITOR,Sensitivity/Response,2,evidence:7634
GCA-29a60da5628cd30953bce36b,31580757,associated_with_sensitivity_to,MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR,Sensitivity/Response,2,evidence:7634
GCA-0104b6bc3c25f0cc6bfdb268,31580757,associated_with_sensitivity_to,MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR,Sensitivity/Response,2,evidence:7635
GCA-1cfa3002cf07e0affa753e08,31580757,associated_with_sensitivity_to,BRAF INHIBITOR,Sensitivity/Response,2,evidence:7635
GCA-b6c2aed8b01414ccfc92741c,31575541,associated_with_sensitivity_to,FISOGATINIB,Sensitivity/Response,1,evidence:7636
GCA-25cb6800114eee2d5a86d8da,31453370,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,1,evidence:7638
GCA-0ad03b2e8b4c823cb76e6bd0,123413,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7642
GCA-aeb2586104b19371d1b30d77,26892698,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7643
GCA-01360892a5f9163a3634d460,31047804,associated_with_sensitivity_to,TRASTUZUMAB DERUXTECAN,Sensitivity/Response,1,evidence:7647
GCA-7541c07f9d676f5dfc8e0225,24367893,associated_with_resistance_to,DASATINIB,Resistance,2,evidence:7655
GCA-ee0591a140b348e384a5f9c4,24367893,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7655
GCA-25942fed62e6781ae745f862,25452114,associated_with_resistance_to,TRAMETINIB,Resistance,2,evidence:7677
GCA-085c69d820aa43c6a489bd0c,25452114,associated_with_resistance_to,DABRAFENIB,Resistance,2,evidence:7677
GCA-d219cd867a3b1cc5d6a340ee,32043779,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,2,evidence:7724
GCA-1d09e5edcb996164990e97c4,32043779,associated_with_sensitivity_to,TEMOZOLOMIDE,Sensitivity/Response,2,evidence:7724
GCA-7cc2ec6e2bf94f887f973fe5,31665578,associated_with_sensitivity_to,GILTERITINIB,Sensitivity/Response,1,evidence:7728
GCA-43d57bf0860bac03236c9044,29903880,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:7730
GCA-62034e6e8a363f8efabd488c,31010895,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:7763
GCA-582969f52879b8601a75edc9,25686603,associated_with_sensitivity_to,AXITINIB,Sensitivity/Response,1,evidence:7766
GCA-0e204474bcd5bc909ef6481b,25686603,associated_with_sensitivity_to,AXITINIB,Sensitivity/Response,1,evidence:7767
GCA-befbdc33cee61357a97ab803,25686603,associated_with_sensitivity_to,AXITINIB,Sensitivity/Response,1,evidence:7768
GCA-5853aeabad4a60e42d5b402b,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7769
GCA-37063b4694a996d1e500fc6b,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7770
GCA-36cbc75b1c6837227c8dc98d,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7771
GCA-c050c8e6a195ad7fbb9c8347,25686603,associated_with_sensitivity_to,AXITINIB,Sensitivity/Response,1,evidence:7772
GCA-425896fbbe16d8a3cf7f80ad,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7773
GCA-dfdcebde39d4c40e3af3177f,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7774
GCA-628290b5eccbc3af6e93c96e,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7775
GCA-d4ea4f1e0d8d9b8fab46861b,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:7776
GCA-730bf62d3d9d184ca8854a82,25686603,associated_with_resistance_to,AXITINIB,Resistance,2,evidence:7777
GCA-09de09b0caaeaad9dd0bc735,25686603,associated_with_resistance_to,PONATINIB,Resistance,2,evidence:7777
GCA-39f65b58a34759b5df93d680,25686603,associated_with_resistance_to,NILOTINIB,Resistance,3,evidence:7778
GCA-01f67a1cf28fc1bdff0d5992,25686603,associated_with_resistance_to,DASATINIB,Resistance,3,evidence:7778
GCA-58eaa3177c0c64545199fcc3,25686603,associated_with_resistance_to,IMATINIB,Resistance,3,evidence:7778
GCA-84b079677eca4dc82a39f9d1,25686603,associated_with_resistance_to,PONATINIB,Resistance,1,evidence:7779
GCA-e7487105486e34e0678f7a37,25686603,associated_with_resistance_to,DASATINIB,Resistance,3,evidence:7780
GCA-ecb47a722ab2c0637b847ca1,25686603,associated_with_resistance_to,NILOTINIB,Resistance,3,evidence:7780
GCA-c61ce9981fe63e300294e390,25686603,associated_with_resistance_to,IMATINIB,Resistance,3,evidence:7780
GCA-05f0ff2c9e8c8ec8461a3292,25686603,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,2,evidence:7781
GCA-de8e3e992a002cda924c3d67,25686603,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,2,evidence:7781
GCA-10ae8d0dc97cac7020e66f03,27125982,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,1,evidence:7783
GCA-1b4baabe2241db8666ef2191,31871216,associated_with_sensitivity_to,FLUOROURACIL,Sensitivity/Response,1,evidence:7787
GCA-b0949326e7404f19913503f7,30339198,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7793
GCA-e65073dd53735e92923eeb71,25971938,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:7796
GCA-9cd28f8592e49c973290010f,25971938,associated_with_sensitivity_to,CAPMATINIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:7797
GCA-f0193794993c58e79628d3c0,29408328,associated_with_sensitivity_to,DEXAMETHASONE,Sensitivity/Response,2,evidence:7798
GCA-17fb78863cc0cfb4902f8dd3,29408328,associated_with_sensitivity_to,RIBOCICLIB,Sensitivity/Response,2,evidence:7798
GCA-d326e1bd89d6f3d8d5996ced,28903422,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:7800
GCA-7a4205aa0f41c2893cfdaf92,29408328,associated_with_sensitivity_to,RIBOCICLIB,Sensitivity/Response,2,evidence:7801
GCA-f8e118753ce42f7603e00699,29408328,associated_with_sensitivity_to,DEXAMETHASONE,Sensitivity/Response,2,evidence:7801
GCA-79cf7fd204ef83d40bf7d347,26296355,associated_with_sensitivity_to,AFATINIB,Sensitivity/Response,1,evidence:7807
GCA-20a8a092d7f962ded577fb67,24302556,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:7811
GCA-a15469fbdc2d72626e6bd379,23377183,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7812
GCA-58eb79c260f41024426888db,23377183,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7812
GCA-ae3e3e4f39005e936159474e,23377183,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7813
GCA-4f6ea5cef304be9fe63f28f6,23377183,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7813
GCA-fe9a956a98841fe4cd3451a5,23377183,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7814
GCA-50228a05dc49ce17c929b740,23377183,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7814
GCA-3cc1a5be96810ca3bddf8ff0,23377183,associated_with_resistance_to,DOXORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7815
GCA-b14d95897951e691554b9079,23377183,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7815
GCA-3889e98e4324912af1d8d8b1,23377183,associated_with_resistance_to,GEMCITABINE,Resistance,4,evidence:7815
GCA-71371a9c9cdda89585a1e75a,23377183,associated_with_resistance_to,PREDNISOLONE PHOSPHATE,Resistance,4,evidence:7815
GCA-b3901072fd316d5146767def,23377183,associated_with_resistance_to,DOXORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7816
GCA-46817cfc7512a7ee27913944,23377183,associated_with_resistance_to,PREDNISOLONE PHOSPHATE,Resistance,4,evidence:7816
GCA-9ce5c79369da1fe58e6907dd,23377183,associated_with_resistance_to,GEMCITABINE,Resistance,4,evidence:7816
GCA-55bf7c89cf25d71dc0fc8934,23377183,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7816
GCA-adce7e6436791033493ae8db,23377183,associated_with_resistance_to,DOXORUBICIN HYDROCHLORIDE,Resistance,4,evidence:7817
GCA-1186570f5417b12938276796,23377183,associated_with_resistance_to,GEMCITABINE,Resistance,4,evidence:7817
GCA-a6fc7e1aad454d08c915a82b,23377183,associated_with_resistance_to,CYTARABINE HYDROCHLORIDE,Resistance,4,evidence:7817
GCA-a7777d8c9829986d3f9ca300,23377183,associated_with_resistance_to,PREDNISOLONE PHOSPHATE,Resistance,4,evidence:7817
GCA-a1a1941e722b4ace06098677,16775234,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7820
GCA-241941a9480cec795f88864b,16775234,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7822
GCA-b18c05687e105384aef5e317,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7823
GCA-d2b8249bc30914e85b6e9456,16775234,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7825
GCA-f112e39935d29d68b5fa7c04,16775234,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7826
GCA-c449ba1803d2536939af8cfd,23786770,associated_with_sensitivity_to,PAZOPANIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:7833
GCA-3c6588dd92620427f5bfd03a,18191450,associated_with_sensitivity_to,NILOTINIB,Sensitivity/Response,3,evidence:7838
GCA-4aa3b61e154c60f7c0ef383a,18191450,associated_with_sensitivity_to,BAFETINIB,Sensitivity/Response,3,evidence:7838
GCA-59315af7b9d80e681823abd6,18191450,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,3,evidence:7838
GCA-6aecd8e6cb34b6424768774f,18191450,associated_with_resistance_to,DASATINIB,Resistance,2,evidence:7839
GCA-17aaf4580eac97b9ca6ce3f7,18191450,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7839
GCA-b683e59c4a0f4f3743292452,18191450,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7841
GCA-1d9dc5f02e2f823a3b996e6e,18191450,associated_with_resistance_to,NILOTINIB,Resistance,2,evidence:7842
GCA-9e2384e951cd639c1c0da40c,18191450,associated_with_resistance_to,BAFETINIB,Resistance,2,evidence:7842
GCA-4848bb0e81d1ddccb866c560,18191450,associated_with_resistance_to,IMATINIB,Resistance,3,evidence:7843
GCA-2c5f0e0fd71bb385a2b5a8ef,18191450,associated_with_resistance_to,NILOTINIB,Resistance,3,evidence:7843
GCA-bded44c3e7ed342f5ae88665,18191450,associated_with_resistance_to,BAFETINIB,Resistance,3,evidence:7843
GCA-8b4b9cec39341a083f2d0ead,18191450,associated_with_resistance_to,DASATINIB,Resistance,2,evidence:7844
GCA-ccd22d463b1d324b92be69db,18191450,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7844
GCA-4640bd20e958443dc47f897b,18191450,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:7845
GCA-6cdd8601ef72655cd07a0c09,18191450,associated_with_resistance_to,NILOTINIB,Resistance,2,evidence:7846
GCA-265ab4529d6f7364ae020efc,18191450,associated_with_resistance_to,BAFETINIB,Resistance,2,evidence:7846
GCA-21f829159413af393fc53db0,18191450,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7847
GCA-30dd3573ec366f0ee5b2bb57,18191450,associated_with_resistance_to,IMATINIB,Resistance,1,evidence:7848
GCA-f9081bd7b887217e2b92c85c,18191450,associated_with_resistance_to,BAFETINIB,Resistance,2,evidence:7849
GCA-1839886608f648538acc8123,18191450,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7849
GCA-da0d723cee67601425e1d36d,18191450,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7850
GCA-b7df83afb53b09e6b2a704a3,18191450,associated_with_resistance_to,BAFETINIB,Resistance,2,evidence:7850
GCA-297a56da986bd261710ebdb6,31372595,associated_with_sensitivity_to,RUXOLITINIB PHOSPHATE,Sensitivity/Response,1,evidence:7852
GCA-500cd0e2f998ce15924da102,18191450,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:7853
GCA-d2263521d7da15cea4d6767d,18191450,associated_with_resistance_to,BAFETINIB,Resistance,2,evidence:7853
GCA-f87d648ad2508faa82dfeaf0,31924734,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:7855
GCA-0fa8ba156184c5b961fe54b1,23377183,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7862
GCA-2fd8482f3715272241867559,23377183,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7862
GCA-601262c595684ba24b87472a,26870817,associated_with_resistance_to,CERITINIB,Resistance,2,evidence:7869
GCA-8360d65fdcc0b4750704843e,26870817,associated_with_resistance_to,CRIZOTINIB,Resistance,2,evidence:7869
GCA-f6040d6b7fd7c91f186dedcd,18191450,associated_with_resistance_to,DASATINIB,Resistance,2,evidence:7874
GCA-d6c437e33ef33c94afa22253,18191450,associated_with_resistance_to,BAFETINIB,Resistance,2,evidence:7874
GCA-64bc69935db5d24d0281b2ba,18191450,associated_with_resistance_to,NILOTINIB,Resistance,1,evidence:7875
GCA-9d8bcb22fb7dc25ec98d5e31,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7898
GCA-b4efa27788bd3f5d13deec8b,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7898
GCA-7a61e9d97129ef82ea411abf,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7899
GCA-e1c280726607de10b4dc9f48,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7899
GCA-f837683c82f99de0895d6063,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7900
GCA-f0883efd492d1157cdb180e1,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7900
GCA-a44b6baf73e1f597477c1b1d,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7901
GCA-6aa48d3175cb6302bc92e031,25962120,associated_with_resistance_to,MERCAPTOPURINE,Resistance,2,evidence:7901
GCA-7e324c51950034f80e540886,25962120,associated_with_resistance_to,THIOGUANINE,Resistance,2,evidence:7903
