pmid,resolution_status,document_status,cache_availability,candidate_count
23585477,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23585524,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,32
23598171,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
23612012,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23619167,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
23619944,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23620406,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23620515,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23632886,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
23633565,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23635773,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23639470,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23645741,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23652803,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23656643,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23658459,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23670176,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23673869,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23674493,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23706910,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23715574,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23724913,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23724914,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23729478,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23737213,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23746666,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23749122,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23761041,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23764753,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23766237,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23775962,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23779130,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23786770,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23792563,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23793026,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23797736,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23800680,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23802768,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23806793,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23812671,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23816960,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23817572,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23826550,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
23828442,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23835704,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23845441,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23861105,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23861977,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23867504,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23881388,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23881929,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23888070,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
23890088,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23898052,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23904111,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23934108,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23955565,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23960094,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23960186,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23969938,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
23974201,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
23982599,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
23988873,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,9
23989949,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
23995526,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24013721,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
24030742,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24035188,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24037524,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24039832,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24045412,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24052547,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24065731,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24081659,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24088382,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
24088390,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24097869,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24098545,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24112392,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24112705,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24122810,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
24124145,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24132471,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,18
24132921,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
24135816,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24137399,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24140933,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24141786,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
24146218,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24162739,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24162815,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24166148,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,9
24167368,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24178622,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24185510,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,15
24185512,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
24186003,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24186319,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24192513,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24215620,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24236021,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24239278,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24240112,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
24240700,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24253377,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24256029,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24263064,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24265152,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24265155,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,47
24277854,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24296758,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24297342,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24302556,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24311637,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24316981,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24327581,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24330038,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24333121,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24335498,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24335962,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24345920,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
24353160,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,29
24354346,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24356815,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24366361,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24367492,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24367893,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24373973,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24374978,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24387334,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24388723,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24396464,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24396697,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24407160,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24422672,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24436047,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24439929,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24441146,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24441665,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24445538,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24456122,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24457318,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24469055,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24478318,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24495407,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24496303,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24504448,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
24508103,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24512910,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24512939,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24550739,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,7
24553141,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24559322,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24562983,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24569458,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
24570209,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24571676,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24576830,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
24577089,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24577117,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24578576,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24583796,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24586605,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24586741,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24587245,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24588908,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24594804,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24595080,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24608574,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24623981,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24625776,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
24631838,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
24633157,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24636847,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24642870,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24647522,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24651015,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24653627,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24658004,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24661089,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24662454,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24666267,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24670165,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24670642,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24685132,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,12
24687827,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24705250,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24705251,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24705252,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
24705254,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24708484,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24729716,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24735930,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24736073,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24740294,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24740809,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24748501,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24755888,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24758907,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24771645,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24782778,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24788118,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24793816,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24797300,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24799460,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24800185,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24801015,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24824843,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24836576,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24836762,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24841718,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24855211,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24859829,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24868024,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24868098,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24869598,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24875859,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24877602,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24893891,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,8
24894453,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24898067,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24899684,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24915778,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
24927325,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24927407,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24933606,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24934408,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24934779,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24938562,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24943832,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
24947927,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,10
24950457,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24957073,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
24961465,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24962318,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24963049,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24981688,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
24986479,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24987354,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
24989892,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
2499362,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
24997557,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
25002028,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,10
25010205,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25010864,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
25014773,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25015329,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25024077,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25028698,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25037139,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
25037629,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25056119,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,3
25072261,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,5
25078357,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25081901,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25082261,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25086725,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25089570,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25111426,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,36
25121551,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25145343,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25147369,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25153538,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25153719,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,4
25171497,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25180155,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25184630,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25186949,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25193991,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25199829,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
25207766,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,30
25210794,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,2
25212276,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25216528,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25217772,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25218906,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,6
25219713,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
25228534,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,18
25231134,PMID_RESOLVED_METADATA_ONLY,PMID_DOCUMENT_UNAVAILABLE,,1
