kind,group_key,size,candidate_ids
semantic,"[""associated_with_sensitivity_to"", [""Variant:1863"", ""rare exon 18-21 mutation"", null, ""Variant""], [""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""rare exon 18-21 mutation""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:1863"", ""rare exon 18-21 mutation"", null, ""Variant""]], [[""Drug:rxcui:337525"", ""erlotinib"", nu",2,GCA-44ebbc0fa93ec47050392139|GCA-5e087028bd4a9c3db14872d0
semantic,"[""associated_with_sensitivity_to"", [""Variant:570"", ""mutation"", null, ""Variant""], [""Drug:rxcui:1940332"", ""enasidenib"", null, ""Drug""], [[""Disease:3"", ""acute myeloid leukemia"", ""DOID:9119"", null], [""disease:label:Acute Myeloid Leukemia"", ""acute myeloid leukemia"", ""DOID:9119.0"", null]], [""idh2""], [""mutation""], [[""Gene:3418"", ""idh2"", null, ""Gene""], [""Variant:570"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:1940332"", ""enasidenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-b9a04a849ea3be46882a3799|GCA-e901726131848f22e7a64715
semantic,"[""associated_with_sensitivity_to"", [""Variant:499"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1921217"", ""brigatinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:499"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1921217"", ""brigatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-b926e8220da4400c523d1692|GCA-e4a147f3fb8c89f18a1df274
semantic,"[""associated_with_sensitivity_to"", [""Variant:1687"", ""fusion"", null, ""Variant""], [""Drug:rxcui:1098413"", ""vandetanib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:1687"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:1098413"", ""vandetanib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-f450ba3f35ae51ace80d1c64|GCA-dbe98aba2c212858513a7ebe
semantic,"[""associated_with_sensitivity_to"", [""Variant:133"", ""exon 19 deletion"", null, ""Variant""], [""Drug:fda:DACOMITINIB"", ""dacomitinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""egfr""], [""exon 19 deletion""], [[""Gene:1956"", ""egfr"", null, ""Gene""], [""Variant:133"", ""exon 19 deletion"", null, ""Variant""]], [[""Drug:fda:DACOMITINIB"", ""dacomitinib"", null, ""Drug""]], []",3,GCA-04102f25a2960fe7b5ae36db|GCA-9574c9cca54d9c5e2552d1ea|GCA-d561b13d23200c1f79184874
semantic,"[""associated_with_sensitivity_to"", [""Variant:1257"", ""underexpression"", null, ""Variant""], [""Drug:rxcui:12574"", ""gemcitabine"", null, ""Drug""], [[""Disease:121"", ""pancreatic cancer"", ""DOID:1793"", null], [""disease:label:Pancreatic Cancer"", ""pancreatic cancer"", ""DOID:1793.0"", null]], [""rrm1""], [""underexpression""], [[""Gene:6240"", ""rrm1"", null, ""Gene""], [""Variant:1257"", ""underexpression"", null, ""Variant""]], [[""Drug:rxcui:12574"", ""gemcitabine"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", nul",2,GCA-d60a9751df00b6c0f4d5efe7|GCA-2bf633fcfc53caf0413a332c
semantic,"[""associated_with_sensitivity_to"", [""Variant:131"", ""loss-of-function"", null, ""Variant""], [""Drug:rxcui:1597582"", ""olaparib"", null, ""Drug""], [[""Disease:159"", ""her2-receptor negative breast cancer"", ""DOID:60080"", null], [""disease:label:Her2-receptor Negative Breast Cancer"", ""her2-receptor negative breast cancer"", ""DOID:60080.0"", null]], [""brca1""], [""loss-of-function""], [[""Gene:672"", ""brca1"", null, ""Gene""], [""Variant:131"", ""loss-of-function"", null, ""Variant""]], [[""Drug:rxcui:1597582"", ""olaparib"", nu",2,GCA-b321f0ff52acf7957e0e0010|GCA-7f7b7675ade686fcbba85c5b
semantic,"[""associated_with_sensitivity_to"", [""Variant:132"", ""loss-of-function"", null, ""Variant""], [""Drug:rxcui:1597582"", ""olaparib"", null, ""Drug""], [[""Disease:159"", ""her2-receptor negative breast cancer"", ""DOID:60080"", null], [""disease:label:Her2-receptor Negative Breast Cancer"", ""her2-receptor negative breast cancer"", ""DOID:60080.0"", null]], [""brca2""], [""loss-of-function""], [[""Gene:675"", ""brca2"", null, ""Gene""], [""Variant:132"", ""loss-of-function"", null, ""Variant""]], [[""Drug:rxcui:1597582"", ""olaparib"", nu",2,GCA-24562a725693c2d77fac24cb|GCA-d4e76eca38d6c1cc8973dac9
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:fda:TRAMETINIB"", ""trametinib"", null, ""Drug""], [[""Disease:176"", ""intrahepatic cholangiocarcinoma"", ""DOID:4928"", null], [""disease:label:Intrahepatic Cholangiocarcinoma"", ""intrahepatic cholangiocarcinoma"", ""DOID:4928.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:fda:TRAMETINIB"", ""trametinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predi",2,GCA-09bc483093867c416f5489c5|GCA-fefec5ffe78646878155be7c
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:1424911"", ""dabrafenib"", null, ""Drug""], [[""Disease:176"", ""intrahepatic cholangiocarcinoma"", ""DOID:4928"", null], [""disease:label:Intrahepatic Cholangiocarcinoma"", ""intrahepatic cholangiocarcinoma"", ""DOID:4928.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:1424911"", ""dabrafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predict",2,GCA-0efbb6fd15a26d908c235420|GCA-9fdcc2d1f680a14750fb5ac0
semantic,"[""associated_with_sensitivity_to"", [""Variant:2203"", ""fusion"", null, ""Variant""], [""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""], [[""Disease:17"", ""lung adenocarcinoma"", ""DOID:3910"", null], [""disease:label:Lung Adenocarcinoma"", ""lung adenocarcinoma"", ""DOID:3910.0"", null]], [], [""fusion""], [[""Variant:2203"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:337525"", ""erlotinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-a9d06b5cf2d4c0c511d46c15|GCA-0f6a155af99e67d3e65f033e|GCA-4e5755825aaa70f0da7fb74b
semantic,"[""associated_with_sensitivity_to"", [""Variant:185"", ""mutation"", null, ""Variant""], [""Drug:rxcui:2555"", ""cisplatin"", null, ""Drug""], [[""Disease:121"", ""pancreatic cancer"", ""DOID:1793"", null], [""disease:label:Pancreatic Cancer"", ""pancreatic cancer"", ""DOID:1793.0"", null]], [""brca1""], [""mutation""], [[""Gene:672"", ""brca1"", null, ""Gene""], [""Variant:185"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:2555"", ""cisplatin"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-5ce1d2ee8be6f3d658fa9d03|GCA-040f0120681e8c489a28b5e4
semantic,"[""associated_with_sensitivity_to"", [""Variant:185"", ""mutation"", null, ""Variant""], [""Drug:ncit:C60768"", ""veliparib"", null, ""Drug""], [[""Disease:121"", ""pancreatic cancer"", ""DOID:1793"", null], [""disease:label:Pancreatic Cancer"", ""pancreatic cancer"", ""DOID:1793.0"", null]], [""brca1""], [""mutation""], [[""Gene:672"", ""brca1"", null, ""Gene""], [""Variant:185"", ""mutation"", null, ""Variant""]], [[""Drug:ncit:C60768"", ""veliparib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-c5f72f97923901e00d848bbd|GCA-994d5239e53ee1ce7cfbcd0a
semantic,"[""associated_with_sensitivity_to"", [""Variant:186"", ""mutation"", null, ""Variant""], [""Drug:ncit:C60768"", ""veliparib"", null, ""Drug""], [[""Disease:121"", ""pancreatic cancer"", ""DOID:1793"", null], [""disease:label:Pancreatic Cancer"", ""pancreatic cancer"", ""DOID:1793.0"", null]], [""brca2""], [""mutation""], [[""Gene:675"", ""brca2"", null, ""Gene""], [""Variant:186"", ""mutation"", null, ""Variant""]], [[""Drug:ncit:C60768"", ""veliparib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-624f5716836485dd90c4d4d4|GCA-4cfd64d71146b65787523785
semantic,"[""associated_with_sensitivity_to"", [""Variant:875"", ""overexpression"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:121"", ""pancreatic cancer"", ""DOID:1793"", null], [""disease:label:Pancreatic Cancer"", ""pancreatic cancer"", ""DOID:1793.0"", null]], [""erbb2""], [""overexpression""], [[""Gene:2064"", ""erbb2"", null, ""Gene""], [""Variant:875"", ""overexpression"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive""",2,GCA-3a516baf9f1f57c6889aa90d|GCA-5f70fb483e32f0dd2249a935
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""], [[""Disease:198"", ""anaplastic thyroid carcinoma"", ""DOID:80522"", null], [""disease:label:Anaplastic Thyroid Carcinoma"", ""anaplastic thyroid carcinoma"", ""DOID:80522.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:1147220"", ""vemurafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"",",2,GCA-0c623e87bf787f21bfb1a6aa|GCA-d5458bcc852ae4dca6342322
semantic,"[""associated_with_sensitivity_to"", [""Variant:17"", ""v600"", null, ""Variant""], [""Drug:rxcui:2049106"", ""encorafenib"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:17"", ""v600"", null, ""Variant""]], [[""Drug:rxcui:2049106"", ""encorafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-0031c17c5ff5ae29ff221b1e|GCA-4e80970d06c3149cdb7cd77c
semantic,"[""associated_with_sensitivity_to"", [""Variant:801"", ""fusion"", null, ""Variant""], [""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""], [[""Disease:207"", ""congenital fibrosarcoma"", ""DOID:8418"", null], [""disease:label:Congenital Fibrosarcoma"", ""congenital fibrosarcoma"", ""DOID:8418.0"", null]], [], [""fusion""], [[""Variant:801"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",4,GCA-28895766122dc9e7b3749747|GCA-a1f540b3ac01454a8d77f47b|GCA-ab1e7d18c1e7435e8af29345|GCA-3e2e0e096a283ceb2ea89c9b
semantic,"[""associated_with_sensitivity_to"", [""Variant:2289"", ""fusion"", null, ""Variant""], [""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""], [[""Disease:96"", ""sarcoma"", ""DOID:1115"", null], [""disease:label:Sarcoma"", ""sarcoma"", ""DOID:1115.0"", null]], [], [""fusion""], [[""Variant:2289"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-c4e22063436489a2e05812c9|GCA-ac9245ae354af37fe7477261
semantic,"[""associated_with_sensitivity_to"", [""Variant:800"", ""fusion"", null, ""Variant""], [""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""], [[""Disease:207"", ""congenital fibrosarcoma"", ""DOID:8418"", null], [""disease:label:Congenital Fibrosarcoma"", ""congenital fibrosarcoma"", ""DOID:8418.0"", null]], [], [""fusion""], [[""Variant:800"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-a4888a36295b8aad59fbfcd3|GCA-e8de7a69c2c67e6a2dce7406
semantic,"[""associated_with_sensitivity_to"", [""Variant:875"", ""overexpression"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:209"", ""salivary gland cancer"", ""DOID:8850"", null], [""disease:label:Salivary Gland Cancer"", ""salivary gland cancer"", ""DOID:8850.0"", null]], [""erbb2""], [""overexpression""], [[""Gene:2064"", ""erbb2"", null, ""Gene""], [""Variant:875"", ""overexpression"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]], [], ""sensitivity/response"", ",2,GCA-142a85bc99ce08235868a0ed|GCA-f794b1655014bf114c52c70e
semantic,"[""associated_with_resistance_to"", [""Variant:107"", ""h1047r"", null, ""Variant""], [""Drug:rxcui:480167"", ""lapatinib"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pik3ca""], [""h1047r""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:107"", ""h1047r"", null, ""Variant""]], [[""Drug:rxcui:480167"", ""lapatinib"", null, ""Drug""]], [], ""resistance",2,GCA-178c287c802c4e8aa24c133f|GCA-c4eea914aac64bbfe35b9d41
semantic,"[""associated_with_resistance_to"", [""Variant:107"", ""h1047r"", null, ""Variant""], [""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pik3ca""], [""h1047r""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:107"", ""h1047r"", null, ""Variant""]], [[""Drug:fda:TRASTUZUMAB"", ""trastuzumab"", null, ""Drug""]], [], """,3,GCA-e9419338029b2d6ad68d2e3d|GCA-a726496c9aa3ceceb3597efe|GCA-94b2c4efd0054acd9c53e092
semantic,"[""associated_with_resistance_to"", [""Variant:104"", ""e545k"", null, ""Variant""], [""Drug:rxcui:480167"", ""lapatinib"", null, ""Drug""], [[""Disease:71"", ""her2-receptor positive breast cancer"", ""DOID:60079"", null], [""disease:label:Her2-receptor Positive Breast Cancer"", ""her2-receptor positive breast cancer"", ""DOID:60079.0"", null]], [""pik3ca""], [""e545k""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:104"", ""e545k"", null, ""Variant""]], [[""Drug:rxcui:480167"", ""lapatinib"", null, ""Drug""]], [], ""resistance"", ",2,GCA-2b91fc411aef949e1d9c9685|GCA-9040206c4a9b61966519c002
semantic,"[""associated_with_resistance_to"", [""Variant:1525"", ""f317v"", null, ""Variant""], [""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""f317v""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:1525"", ""f317v"", null, ""Variant""]], [[""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-4364b46d7633e68684ecc105|GCA-2bf400aa082e6102da30e2b3
semantic,"[""associated_with_resistance_to"", [""Variant:2370"", ""e459k"", null, ""Variant""], [""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""e459k""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:2370"", ""e459k"", null, ""Variant""]], [[""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-8440874f7b339d78c60c76d4|GCA-53a72395e323cab216bca894
semantic,"[""associated_with_resistance_to"", [""Variant:2371"", ""tkd mutation"", null, ""Variant""], [""Drug:rxcui:1307619"", ""bosutinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""tkd mutation""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:2371"", ""tkd mutation"", null, ""Variant""]], [[""Drug:rxcui:1307619"", ""bosutinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-3e0d13c72edc70c38d21c509|GCA-b626014163269bddf61cbd3c
semantic,"[""associated_with_resistance_to"", [""Variant:2375"", ""p-loop mutation"", null, ""Variant""], [""Drug:rxcui:1307619"", ""bosutinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""p-loop mutation""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:2375"", ""p-loop mutation"", null, ""Variant""]], [[""Drug:rxcui:1307619"", ""bosutinib"", null, ""Drug""]], [], ""resistance"", ""predictive",2,GCA-cec4a28e9a3efe6705a4b377|GCA-d60eae4ec483e32b803ed2cf
semantic,"[""associated_with_resistance_to"", [""Variant:2376"", ""non-p-loop mutation"", null, ""Variant""], [""Drug:rxcui:1307619"", ""bosutinib"", null, ""Drug""], [[""Disease:4"", ""chronic myeloid leukemia"", ""DOID:8552"", null], [""disease:label:Chronic Myeloid Leukemia"", ""chronic myeloid leukemia"", ""DOID:8552.0"", null]], [""abl1""], [""non-p-loop mutation""], [[""Gene:25"", ""abl1"", null, ""Gene""], [""Variant:2376"", ""non-p-loop mutation"", null, ""Variant""]], [[""Drug:rxcui:1307619"", ""bosutinib"", null, ""Drug""]], [], ""resistance"",",2,GCA-23fd1d12261885ee20796930|GCA-bab5ffba8e134440aa077918
semantic,"[""associated_with_sensitivity_to"", [""Variant:2387"", ""t618i"", null, ""Variant""], [""Drug:rxcui:1193325"", ""ruxolitinib phosphate"", null, ""Drug""], [[""Disease:132"", ""chronic neutrophilic leukemia"", ""DOID:80187"", null], [""disease:label:Chronic Neutrophilic Leukemia"", ""chronic neutrophilic leukemia"", ""DOID:80187.0"", null]], [""csf3r""], [""t618i""], [[""Gene:1441"", ""csf3r"", null, ""Gene""], [""Variant:2387"", ""t618i"", null, ""Variant""]], [[""Drug:rxcui:1193325"", ""ruxolitinib phosphate"", null, ""Drug""]], [], ""sensit",2,GCA-96a447edcf3a6e7f4607415e|GCA-b82591773346fa0f880316f7
semantic,"[""associated_with_sensitivity_to"", [""Variant:801"", ""fusion"", null, ""Variant""], [""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""], [[""Disease:59"", ""b-lymphoblastic leukemia/lymphoma"", ""DOID:80630"", null], [""disease:label:B-lymphoblastic Leukemia/lymphoma"", ""b-lymphoblastic leukemia/lymphoma"", ""DOID:80630.0"", null]], [], [""fusion""], [[""Variant:801"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:2104548"", ""larotrectinib sulfate"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", nu",4,GCA-8270fe1d6368f4e7bb117b7f|GCA-7d306ec956f4b61b8de044a2|GCA-ea0d8c946cb0df95de9e3f88|GCA-1f1ee224a50288145acfa6fb
semantic,"[""associated_with_sensitivity_to"", [""Variant:2568"", ""v804m"", null, ""Variant""], [""Drug:rxcui:2370147"", ""selpercatinib"", null, ""Drug""], [[""Disease:14"", ""medullary thyroid carcinoma"", ""DOID:3973"", null], [""disease:label:Medullary Thyroid Carcinoma"", ""medullary thyroid carcinoma"", ""DOID:3973.0"", null]], [""ret""], [""v804m""], [[""Gene:5979"", ""ret"", null, ""Gene""], [""Variant:2568"", ""v804m"", null, ""Variant""]], [[""Drug:rxcui:2370147"", ""selpercatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive""",2,GCA-d7d28f693d1c88cd98e5bf38|GCA-0f6e59aac1222f960585806d
semantic,"[""associated_with_sensitivity_to"", [""Variant:535"", ""fusion"", null, ""Variant""], [""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""], [[""Disease:217"", ""childhood b-cell acute lymphoblastic leukemia"", ""DOID:80146"", null], [""disease:label:Childhood B-cell Acute Lymphoblastic Leukemia"", ""childhood b-cell acute lymphoblastic leukemia"", ""DOID:80146.0"", null]], [], [""fusion""], [[""Variant:535"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:282388"", ""imatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predic",2,GCA-5ad02e92525aaab05293e1b7|GCA-5b4d36784276d59c0d83a7dc
semantic,"[""associated_with_sensitivity_to"", [""Variant:1687"", ""fusion"", null, ""Variant""], [""Drug:rxcui:2370147"", ""selpercatinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [], [""fusion""], [[""Variant:1687"", ""fusion"", null, ""Variant""]], [[""Drug:rxcui:2370147"", ""selpercatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-bbba4ef99d728bd84158b5b6|GCA-92d14a506a9cca3582321774
semantic,"[""associated_with_sensitivity_to"", [""Variant:1690"", ""mutation"", null, ""Variant""], [""Drug:rxcui:2370147"", ""selpercatinib"", null, ""Drug""], [[""Disease:14"", ""medullary thyroid carcinoma"", ""DOID:3973"", null], [""disease:label:Medullary Thyroid Carcinoma"", ""medullary thyroid carcinoma"", ""DOID:3973.0"", null]], [""ret""], [""mutation""], [[""Gene:5979"", ""ret"", null, ""Gene""], [""Variant:1690"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:2370147"", ""selpercatinib"", null, ""Drug""]], [], ""sensitivity/response"", ""pr",3,GCA-292f33db534114cc5bbe48b7|GCA-17e9e40f5047b119e72cbb72|GCA-cf36f8f56160b7798174b01a
semantic,"[""associated_with_resistance_to"", [""Variant:2678"", ""fusion"", null, ""Variant""], [""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""], [[""Disease:59"", ""b-lymphoblastic leukemia/lymphoma"", ""DOID:80630"", null], [""disease:label:B-lymphoblastic Leukemia/lymphoma"", ""b-lymphoblastic leukemia/lymphoma"", ""DOID:80630.0"", null]], [], [""fusion""], [[""Variant:2678"", ""fusion"", null, ""Variant""]], [[""Drug:fda:DASATINIB"", ""dasatinib"", null, ""Drug""]], [], ""resistance"", ""predictive"", null]",2,GCA-4fae9b7a7afd4c751561159b|GCA-7541c07f9d676f5dfc8e0225
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:2049106"", ""encorafenib"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:2049106"", ""encorafenib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",3,GCA-2f53295a7e1ffb68753088bb|GCA-a2bdfaf276c83a5a0b98439f|GCA-9b09eac951378d7e95891507
semantic,"[""associated_with_sensitivity_to"", [""Variant:12"", ""v600e"", null, ""Variant""], [""Drug:rxcui:2049122"", ""binimetinib"", null, ""Drug""], [[""Disease:10"", ""colorectal cancer"", ""DOID:9256"", null], [""disease:label:Colorectal Cancer"", ""colorectal cancer"", ""DOID:9256.0"", null]], [""braf""], [""v600e""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:12"", ""v600e"", null, ""Variant""]], [[""Drug:rxcui:2049122"", ""binimetinib"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-2ddfbe9ba2afc6ad4a6783e1|GCA-1f5749507270da38c15fcf3e
semantic,"[""associated_with_sensitivity_to"", [""Variant:311"", ""mutation"", null, ""Variant""], [""Drug:rxcui:282357"", ""fulvestrant"", null, ""Drug""], [[""Disease:23"", ""breast cancer"", ""DOID:1612"", null], [""disease:label:Breast Cancer"", ""breast cancer"", ""DOID:1612.0"", null]], [""pik3ca""], [""mutation""], [[""Gene:5290"", ""pik3ca"", null, ""Gene""], [""Variant:311"", ""mutation"", null, ""Variant""]], [[""Drug:rxcui:282357"", ""fulvestrant"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-8e3d64a94ade327ba017d6ea|GCA-145e59f8c9f4dc45a2da23b3
semantic,"[""associated_with_sensitivity_to"", [""Variant:11"", ""v600d"", null, ""Variant""], [""Drug:ncit:C155322"", ""braf inhibitor"", null, ""Drug""], [[""Disease:7"", ""melanoma"", ""DOID:1909"", null], [""disease:label:Melanoma"", ""melanoma"", ""DOID:1909.0"", null]], [""braf""], [""v600d""], [[""Gene:673"", ""braf"", null, ""Gene""], [""Variant:11"", ""v600d"", null, ""Variant""]], [[""Drug:ncit:C155322"", ""braf inhibitor"", null, ""Drug""]], [], ""sensitivity/response"", ""predictive"", null]",2,GCA-97a44b74354ec1a127186784|GCA-47fcef839b595568e8556efa
semantic,"[""associated_with_sensitivity_to"", [""Variant:324"", ""exon 14 skipping mutation"", null, ""Variant""], [""Drug:rxcui:1148495"", ""crizotinib"", null, ""Drug""], [[""Disease:8"", ""lung non-small cell carcinoma"", ""DOID:3908"", null], [""disease:label:Lung Non-small Cell Carcinoma"", ""lung non-small cell carcinoma"", ""DOID:3908.0"", null]], [""met""], [""exon 14 skipping mutation""], [[""Gene:4233"", ""met"", null, ""Gene""], [""Variant:324"", ""exon 14 skipping mutation"", null, ""Variant""]], [[""Drug:rxcui:1148495"", ""crizotinib"",",2,GCA-0ad03b2e8b4c823cb76e6bd0|GCA-aeb2586104b19371d1b30d77
